FlightID,Airline,FlightNumber,Origin,Destination,ScheduledDeparture,ActualDeparture,ScheduledArrival,ActualArrival,DelayMinutes,DelayReason,Cancelled,Diverted,AircraftType,TailNumber,Distance
706709,Southwest,0510,LAX,SFO,2024-09-01 06:36:00,2024-09-01 06:40:00,2024-09-01 10:36:00,2024-09-01 10:43:00,7,Maintenance,false,false,Boeing 777,N97720,1929
1741258,United,7532,JFK,SEA,2024-09-01 10:05:00,2024-09-01 10:29:00,2024-09-01 16:05:00,2024-09-01 16:28:00,23,Air Traffic Control,false,true,Airbus A320,N20654,518
1234781,American Airlines,3046,LAX,SFO,2024-09-01 09:15:00,2024-09-01 09:27:00,2024-09-01 13:15:00,2024-09-01 13:16:00,1,Weather,true,false,Boeing 777,N43766,1043
1030116,Delta,7401,DFW,SEA,2024-09-01 17:38:00,2024-09-01 17:40:00,2024-09-01 23:38:00,2024-09-01 23:47:00,9,Air Traffic Control,false,true,Boeing 777,N62776,2498
1520287,United,7900,ORD,MIA,2024-09-01 08:28:00,2024-09-01 08:53:00,2024-09-01 13:28:00,2024-09-01 13:55:00,27,Air Traffic Control,false,false,Boeing 777,N31979,1059
1119268,United,4395,DFW,BOS,2024-09-01 06:28:00,2024-09-01 06:28:00,2024-09-01 10:28:00,2024-09-01 10:29:00,1,Maintenance,false,false,Boeing 737,N70384,1688
1153098,Southwest,1934,JFK,SFO,2024-09-01 19:56:00,2024-09-01 20:22:00,2024-09-01 20:56:00,2024-09-01 21:24:00,28,Maintenance,true,true,Boeing 737,N87120,1946
537725,United,7461,ORD,SFO,2024-09-01 21:18:00,2024-09-01 21:20:00,2024-09-02 03:18:00,2024-09-02 03:14:00,-4,,false,false,Airbus A320,N77067,1183
1023756,Delta,1333,LAX,JFK,2024-09-01 18:53:00,2024-09-01 19:10:00,2024-09-02 00:53:00,2024-09-02 00:46:00,-7,,true,true,Boeing 777,N11141,612
1056136,American Airlines,9784,DFW,MIA,2024-09-01 08:17:00,2024-09-01 08:46:00,2024-09-01 10:17:00,2024-09-01 10:31:00,14,Weather,false,true,Airbus A320,N93570,2717
1474228,United,6003,DFW,SFO,2024-09-01 02:37:00,2024-09-01 02:59:00,2024-09-01 03:37:00,2024-09-01 04:00:00,23,Weather,true,false,Boeing 737,N66274,1337
162259,United,8783,ORD,SFO,2024-09-01 19:38:00,2024-09-01 20:03:00,2024-09-02 01:38:00,2024-09-02 01:55:00,17,Weather,false,false,Airbus A320,N11164,334
281170,American Airlines,7339,ATL,SFO,2024-09-01 18:26:00,2024-09-01 18:46:00,2024-09-01 22:26:00,2024-09-01 22:34:00,8,Weather,true,true,Boeing 777,N29168,277
695448,Delta,6979,ATL,SEA,2024-09-01 07:24:00,2024-09-01 07:43:00,2024-09-01 13:24:00,2024-09-01 13:29:00,5,Weather,false,false,Airbus A320,N94223,2702
613772,Delta,6556,LAX,SFO,2024-09-01 07:44:00,2024-09-01 08:07:00,2024-09-01 13:44:00,2024-09-01 13:42:00,-2,,true,true,Airbus A320,N60519,2907
1284132,American Airlines,3869,ATL,BOS,2024-09-01 13:36:00,2024-09-01 13:52:00,2024-09-01 15:36:00,2024-09-01 15:27:00,-9,,false,false,Airbus A320,N35053,1751
1442238,American Airlines,4288,JFK,BOS,2024-09-01 15:22:00,2024-09-01 15:33:00,2024-09-01 21:22:00,2024-09-01 21:17:00,-5,,true,false,Airbus A320,N69511,2473
838458,American Airlines,5478,DFW,BOS,2024-09-01 23:48:00,2024-09-02 00:16:00,2024-09-02 05:48:00,2024-09-02 05:45:00,-3,,true,true,Airbus A320,N61194,2526
1072701,United,7157,DFW,MIA,2024-09-01 14:16:00,2024-09-01 14:39:00,2024-09-01 15:16:00,2024-09-01 15:35:00,19,Air Traffic Control,false,true,Boeing 737,N87863,2658
145190,United,8741,ATL,MIA,2024-09-01 12:41:00,2024-09-01 13:05:00,2024-09-01 13:41:00,2024-09-01 13:44:00,3,Air Traffic Control,false,true,Boeing 777,N53954,342
1534235,United,0845,JFK,MIA,2024-09-01 07:51:00,2024-09-01 07:58:00,2024-09-01 11:51:00,2024-09-01 11:42:00,-9,,true,true,Airbus A320,N82240,994
1091236,United,2704,JFK,MIA,2024-09-01 22:42:00,2024-09-01 22:46:00,2024-09-01 23:42:00,2024-09-01 23:51:00,9,Maintenance,true,false,Boeing 777,N35879,1780
1694545,American Airlines,7999,LAX,JFK,2024-09-01 22:49:00,2024-09-01 23:15:00,2024-09-02 03:49:00,2024-09-02 04:01:00,12,Weather,true,true,Airbus A320,N24377,1325
738076,Delta,2229,LAX,MIA,2024-09-01 19:17:00,2024-09-01 19:42:00,2024-09-01 22:17:00,2024-09-01 22:12:00,-5,,false,true,Boeing 777,N36145,1934
1478062,Delta,0750,ORD,BOS,2024-09-01 21:15:00,2024-09-01 21:42:00,2024-09-02 01:15:00,2024-09-02 01:28:00,13,Maintenance,true,true,Airbus A320,N90992,2070
018735,Delta,3547,ORD,SFO,2024-09-01 14:50:00,2024-09-01 15:20:00,2024-09-01 19:50:00,2024-09-01 19:54:00,4,Weather,false,true,Boeing 777,N48278,434
1187557,United,8704,LAX,JFK,2024-09-01 06:57:00,2024-09-01 07:11:00,2024-09-01 07:57:00,2024-09-01 08:03:00,6,Maintenance,true,true,Airbus A320,N57475,1468
082070,Southwest,0703,JFK,SEA,2024-09-01 02:19:00,2024-09-01 02:31:00,2024-09-01 03:19:00,2024-09-01 03:39:00,20,Air Traffic Control,false,true,Boeing 737,N52901,691
200082,United,8349,LAX,BOS,2024-09-01 04:32:00,2024-09-01 04:53:00,2024-09-01 09:32:00,2024-09-01 09:41:00,9,Weather,true,false,Boeing 777,N56722,270
139228,United,7885,LAX,SFO,2024-09-01 15:22:00,2024-09-01 15:51:00,2024-09-01 16:22:00,2024-09-01 16:45:00,23,Maintenance,false,false,Boeing 777,N21340,1964
081036,United,4894,JFK,SFO,2024-09-01 05:45:00,2024-09-01 06:08:00,2024-09-01 11:45:00,2024-09-01 12:07:00,22,Maintenance,true,false,Boeing 737,N78571,1842
1005253,United,9575,JFK,MIA,2024-09-01 12:10:00,2024-09-01 12:15:00,2024-09-01 14:10:00,2024-09-01 14:08:00,-2,,false,false,Boeing 777,N44592,481
207489,Southwest,3864,JFK,SFO,2024-09-01 00:33:00,2024-09-01 00:41:00,2024-09-01 03:33:00,2024-09-01 03:50:00,17,Air Traffic Control,false,false,Airbus A320,N80974,2561
1147591,United,5764,ORD,SEA,2024-09-01 19:07:00,2024-09-01 19:31:00,2024-09-02 00:07:00,2024-09-01 23:59:00,-8,,true,false,Boeing 737,N43217,187
904994,United,4119,ATL,SEA,2024-09-01 19:46:00,2024-09-01 20:07:00,2024-09-01 23:46:00,2024-09-01 23:58:00,12,Maintenance,false,false,Boeing 777,N39038,2384
703077,Delta,4203,ORD,JFK,2024-09-01 13:13:00,2024-09-01 13:34:00,2024-09-01 14:13:00,2024-09-01 14:03:00,-10,,false,true,Airbus A320,N62108,2268
1432353,Southwest,1501,DFW,MIA,2024-09-01 00:53:00,2024-09-01 00:59:00,2024-09-01 03:53:00,2024-09-01 04:23:00,30,Air Traffic Control,false,false,Airbus A320,N34472,686
052450,United,3486,ORD,SFO,2024-09-01 11:48:00,2024-09-01 12:11:00,2024-09-01 15:48:00,2024-09-01 15:59:00,11,Air Traffic Control,false,false,Boeing 777,N81875,2910
1187429,Southwest,6999,DFW,MIA,2024-09-01 20:30:00,2024-09-01 20:45:00,2024-09-01 23:30:00,2024-09-01 23:39:00,9,Air Traffic Control,false,true,Boeing 737,N52602,2852
404699,Delta,8485,ATL,JFK,2024-09-01 00:42:00,2024-09-01 00:59:00,2024-09-01 06:42:00,2024-09-01 06:33:00,-9,,false,false,Boeing 777,N55570,775
104291,Delta,6756,ORD,JFK,2024-09-01 23:24:00,2024-09-01 23:32:00,2024-09-02 02:24:00,2024-09-02 02:32:00,8,Weather,true,false,Airbus A320,N22548,2695
059540,United,0093,LAX,MIA,2024-09-01 22:52:00,2024-09-01 23:16:00,2024-09-02 01:52:00,2024-09-02 02:19:00,27,Maintenance,false,false,Boeing 777,N44987,143
490870,Southwest,2036,JFK,JFK,2024-09-01 03:39:00,2024-09-01 04:03:00,2024-09-01 05:39:00,2024-09-01 05:44:00,5,Maintenance,true,true,Airbus A320,N71119,944
854242,Southwest,9943,DFW,BOS,2024-09-01 03:11:00,2024-09-01 03:25:00,2024-09-01 05:11:00,2024-09-01 05:22:00,11,Weather,false,false,Boeing 737,N29520,1274
1037097,United,9025,LAX,BOS,2024-09-01 03:52:00,2024-09-01 04:15:00,2024-09-01 05:52:00,2024-09-01 06:19:00,27,Weather,true,true,Boeing 737,N98075,1107
848081,United,3220,ORD,BOS,2024-09-01 06:45:00,2024-09-01 06:51:00,2024-09-01 10:45:00,2024-09-01 10:59:00,14,Maintenance,false,false,Boeing 777,N33249,971
660661,United,7351,JFK,BOS,2024-09-01 23:50:00,2024-09-02 00:09:00,2024-09-02 01:50:00,2024-09-02 01:51:00,1,Maintenance,false,true,Boeing 737,N66707,473
850447,United,5003,DFW,BOS,2024-09-01 13:42:00,2024-09-01 14:06:00,2024-09-01 16:42:00,2024-09-01 16:53:00,11,Maintenance,false,true,Airbus A320,N20639,1243
1594418,United,4370,JFK,SFO,2024-09-01 09:56:00,2024-09-01 10:00:00,2024-09-01 15:56:00,2024-09-01 16:11:00,15,Weather,true,false,Airbus A320,N99326,1385
073165,American Airlines,1400,JFK,SEA,2024-09-01 23:06:00,2024-09-01 23:13:00,2024-09-02 00:06:00,2024-09-02 00:11:00,5,Air Traffic Control,false,true,Boeing 737,N94639,1025
710937,United,6288,JFK,MIA,2024-09-01 15:07:00,2024-09-01 15:23:00,2024-09-01 21:07:00,2024-09-01 21:18:00,11,Maintenance,false,true,Airbus A320,N78778,1431
1739052,Southwest,6240,LAX,SFO,2024-09-01 03:13:00,2024-09-01 03:33:00,2024-09-01 09:13:00,2024-09-01 09:11:00,-2,,false,false,Boeing 737,N26046,1191
575872,Delta,7078,ORD,SFO,2024-09-01 17:32:00,2024-09-01 17:53:00,2024-09-01 18:32:00,2024-09-01 18:54:00,22,Maintenance,false,true,Boeing 737,N84354,2545
1084906,Delta,4023,LAX,SFO,2024-09-01 14:10:00,2024-09-01 14:24:00,2024-09-01 16:10:00,2024-09-01 16:35:00,25,Weather,false,false,Airbus A320,N62295,432
1392953,Southwest,5468,JFK,JFK,2024-09-01 09:53:00,2024-09-01 10:18:00,2024-09-01 14:53:00,2024-09-01 15:17:00,24,Air Traffic Control,false,true,Boeing 737,N30747,1287
1207791,American Airlines,2167,LAX,MIA,2024-09-01 18:03:00,2024-09-01 18:31:00,2024-09-02 00:03:00,2024-09-02 00:31:00,28,Weather,true,true,Boeing 737,N40834,105
926077,Southwest,0209,LAX,SFO,2024-09-01 14:54:00,2024-09-01 15:19:00,2024-09-01 16:54:00,2024-09-01 16:52:00,-2,,false,false,Boeing 737,N70615,2296
803126,Delta,3899,LAX,SFO,2024-09-01 08:19:00,2024-09-01 08:20:00,2024-09-01 12:19:00,2024-09-01 12:43:00,24,Weather,false,false,Boeing 777,N55835,2173
1250562,Southwest,0502,ATL,SFO,2024-09-01 14:41:00,2024-09-01 15:06:00,2024-09-01 17:41:00,2024-09-01 17:36:00,-5,,false,false,Airbus A320,N68235,2476
360653,Southwest,1160,ORD,BOS,2024-09-01 23:44:00,2024-09-01 23:59:00,2024-09-02 04:44:00,2024-09-02 04:44:00,0,,false,false,Airbus A320,N88285,1835
597498,American Airlines,5280,LAX,JFK,2024-09-01 03:13:00,2024-09-01 03:35:00,2024-09-01 05:13:00,2024-09-01 05:32:00,19,Weather,false,false,Boeing 737,N65729,218
716839,Delta,8834,JFK,SEA,2024-09-01 17:12:00,2024-09-01 17:19:00,2024-09-01 19:12:00,2024-09-01 19:33:00,21,Weather,true,false,Airbus A320,N82310,1149
786098,United,0018,JFK,MIA,2024-09-01 16:58:00,2024-09-01 17:20:00,2024-09-01 17:58:00,2024-09-01 17:58:00,0,,false,false,Airbus A320,N73153,1875
1471652,United,2682,ORD,SEA,2024-09-01 23:51:00,2024-09-01 23:56:00,2024-09-02 05:51:00,2024-09-02 06:01:00,10,Air Traffic Control,false,true,Airbus A320,N85047,528
1315465,Delta,3695,ATL,JFK,2024-09-01 01:30:00,2024-09-01 02:00:00,2024-09-01 05:30:00,2024-09-01 05:22:00,-8,,false,false,Boeing 777,N13537,1870
361370,Delta,2423,LAX,SEA,2024-09-01 22:53:00,2024-09-01 23:01:00,2024-09-02 03:53:00,2024-09-02 03:53:00,0,,true,true,Airbus A320,N27708,506
1469753,American Airlines,7288,ORD,SEA,2024-09-01 18:30:00,2024-09-01 18:35:00,2024-09-01 19:30:00,2024-09-01 19:50:00,20,Maintenance,false,false,Boeing 777,N41076,357
751202,United,3163,DFW,JFK,2024-09-01 07:10:00,2024-09-01 07:36:00,2024-09-01 08:10:00,2024-09-01 08:06:00,-4,,true,false,Boeing 777,N47748,1381
988766,Delta,3123,DFW,JFK,2024-09-01 03:41:00,2024-09-01 03:43:00,2024-09-01 09:41:00,2024-09-01 09:53:00,12,Maintenance,true,false,Airbus A320,N95665,422
1337253,Delta,9956,JFK,SFO,2024-09-01 03:02:00,2024-09-01 03:05:00,2024-09-01 06:02:00,2024-09-01 06:01:00,-1,,true,false,Boeing 777,N78097,1741
1002716,Delta,7270,ATL,SFO,2024-09-01 00:18:00,2024-09-01 00:38:00,2024-09-01 04:18:00,2024-09-01 04:29:00,11,Maintenance,false,false,Airbus A320,N86187,1413
868577,American Airlines,6152,DFW,JFK,2024-09-01 01:51:00,2024-09-01 01:54:00,2024-09-01 07:51:00,2024-09-01 08:04:00,13,Weather,true,true,Boeing 777,N77427,2473
1338871,American Airlines,4629,ATL,MIA,2024-09-01 07:00:00,2024-09-01 07:20:00,2024-09-01 11:00:00,2024-09-01 11:23:00,23,Maintenance,false,false,Boeing 777,N74676,2932
1000733,Delta,6882,LAX,BOS,2024-09-01 22:04:00,2024-09-01 22:22:00,2024-09-01 23:04:00,2024-09-01 23:12:00,8,Maintenance,true,false,Boeing 777,N54142,2020
1259643,Delta,6533,LAX,BOS,2024-09-01 05:49:00,2024-09-01 06:04:00,2024-09-01 11:49:00,2024-09-01 12:04:00,15,Air Traffic Control,true,true,Boeing 777,N57838,2656
1501832,Southwest,1778,JFK,BOS,2024-09-01 23:46:00,2024-09-02 00:07:00,2024-09-02 00:46:00,2024-09-02 00:47:00,1,Air Traffic Control,true,false,Boeing 777,N38139,1993
908961,United,7723,DFW,SFO,2024-09-01 11:33:00,2024-09-01 12:01:00,2024-09-01 15:33:00,2024-09-01 16:02:00,29,Air Traffic Control,true,false,Boeing 777,N40034,2221
010297,Delta,8688,ATL,JFK,2024-09-01 05:14:00,2024-09-01 05:33:00,2024-09-01 07:14:00,2024-09-01 07:06:00,-8,,true,false,Boeing 737,N16410,1235
028335,United,5741,ATL,SFO,2024-09-01 17:08:00,2024-09-01 17:26:00,2024-09-01 19:08:00,2024-09-01 19:25:00,17,Air Traffic Control,true,true,Boeing 737,N71917,2840
005103,United,6149,ATL,MIA,2024-09-01 23:29:00,2024-09-01 23:37:00,2024-09-02 03:29:00,2024-09-02 03:48:00,19,Air Traffic Control,false,true,Boeing 777,N24568,1670
356110,Southwest,9674,DFW,JFK,2024-09-01 08:59:00,2024-09-01 09:13:00,2024-09-01 09:59:00,2024-09-01 09:58:00,-1,,false,false,Airbus A320,N26194,1782
922769,Delta,4859,JFK,JFK,2024-09-01 20:16:00,2024-09-01 20:28:00,2024-09-01 22:16:00,2024-09-01 22:38:00,22,Air Traffic Control,false,true,Boeing 777,N95977,946
1608594,Delta,4318,ORD,SFO,2024-09-01 06:39:00,2024-09-01 06:54:00,2024-09-01 10:39:00,2024-09-01 10:35:00,-4,,false,true,Boeing 777,N35013,2697
1579095,Southwest,2760,ORD,MIA,2024-09-01 09:09:00,2024-09-01 09:09:00,2024-09-01 13:09:00,2024-09-01 13:30:00,21,Maintenance,true,false,Boeing 777,N58594,2558
827289,American Airlines,6935,LAX,SFO,2024-09-01 08:40:00,2024-09-01 09:07:00,2024-09-01 11:40:00,2024-09-01 11:52:00,12,Weather,false,true,Boeing 777,N35109,2311
384181,United,2944,ORD,SFO,2024-09-01 22:20:00,2024-09-01 22:26:00,2024-09-02 02:20:00,2024-09-02 02:10:00,-10,,true,false,Airbus A320,N14422,2351
1589711,United,5750,ORD,MIA,2024-09-01 15:01:00,2024-09-01 15:16:00,2024-09-01 18:01:00,2024-09-01 17:58:00,-3,,false,true,Boeing 737,N79465,1553
1332880,United,4225,ORD,JFK,2024-09-01 15:11:00,2024-09-01 15:18:00,2024-09-01 16:11:00,2024-09-01 16:40:00,29,Maintenance,false,true,Boeing 777,N22261,2080
1599494,American Airlines,7645,JFK,MIA,2024-09-01 10:36:00,2024-09-01 11:06:00,2024-09-01 11:36:00,2024-09-01 11:32:00,-4,,false,true,Boeing 737,N56418,2294
1344599,American Airlines,8105,ATL,BOS,2024-09-01 14:40:00,2024-09-01 14:44:00,2024-09-01 18:40:00,2024-09-01 19:06:00,26,Weather,false,true,Boeing 737,N25902,887
768175,Southwest,3858,DFW,BOS,2024-09-01 09:34:00,2024-09-01 09:38:00,2024-09-01 14:34:00,2024-09-01 15:02:00,28,Weather,false,false,Boeing 737,N81987,1783
419133,American Airlines,0576,ORD,JFK,2024-09-01 23:31:00,2024-09-01 23:48:00,2024-09-02 05:31:00,2024-09-02 05:48:00,17,Air Traffic Control,false,false,Boeing 737,N22789,2919
1007928,United,4732,DFW,JFK,2024-09-01 02:22:00,2024-09-01 02:40:00,2024-09-01 05:22:00,2024-09-01 05:42:00,20,Maintenance,true,false,Boeing 737,N57959,1746
297221,American Airlines,9360,DFW,SEA,2024-09-01 19:05:00,2024-09-01 19:35:00,2024-09-02 00:05:00,2024-09-02 00:29:00,24,Maintenance,true,true,Boeing 777,N63887,2428
1458586,Southwest,1535,JFK,SEA,2024-09-01 18:56:00,2024-09-01 19:07:00,2024-09-01 19:56:00,2024-09-01 19:51:00,-5,,false,false,Boeing 737,N59226,1318
889388,American Airlines,7831,ORD,BOS,2024-09-01 09:27:00,2024-09-01 09:28:00,2024-09-01 10:27:00,2024-09-01 10:33:00,6,Air Traffic Control,true,false,Boeing 777,N69068,2158
874484,United,8338,DFW,JFK,2024-09-01 05:55:00,2024-09-01 05:56:00,2024-09-01 07:55:00,2024-09-01 08:22:00,27,Air Traffic Control,true,true,Boeing 777,N33295,140
559209,Delta,4189,DFW,BOS,2024-09-01 07:03:00,2024-09-01 07:26:00,2024-09-01 13:03:00,2024-09-01 12:57:00,-6,,true,true,Airbus A320,N20362,1342
001651,Delta,9860,JFK,JFK,2024-09-01 16:33:00,2024-09-01 16:51:00,2024-09-01 17:33:00,2024-09-01 17:48:00,15,Weather,true,true,Boeing 777,N55859,2852
611397,American Airlines,0695,ATL,MIA,2024-09-01 02:46:00,2024-09-01 02:50:00,2024-09-01 07:46:00,2024-09-01 07:52:00,6,Air Traffic Control,false,false,Boeing 737,N89557,504
1268826,American Airlines,1170,ORD,SFO,2024-09-01 01:22:00,2024-09-01 01:49:00,2024-09-01 06:22:00,2024-09-01 06:44:00,22,Weather,false,false,Boeing 737,N40720,574
799808,Southwest,0774,JFK,SEA,2024-09-01 15:58:00,2024-09-01 16:01:00,2024-09-01 17:58:00,2024-09-01 18:16:00,18,Maintenance,true,true,Boeing 737,N92281,1162
808940,Delta,1101,ORD,BOS,2024-09-01 12:43:00,2024-09-01 13:02:00,2024-09-01 17:43:00,2024-09-01 17:41:00,-2,,false,true,Boeing 777,N53868,553
300938,Delta,3524,LAX,JFK,2024-09-01 06:20:00,2024-09-01 06:31:00,2024-09-01 11:20:00,2024-09-01 11:26:00,6,Maintenance,true,false,Boeing 777,N17801,2894
1409767,Southwest,3696,DFW,MIA,2024-09-01 12:53:00,2024-09-01 13:16:00,2024-09-01 13:53:00,2024-09-01 14:17:00,24,Air Traffic Control,false,true,Boeing 777,N84915,835
723162,Southwest,4855,ORD,JFK,2024-09-01 21:20:00,2024-09-01 21:45:00,2024-09-02 03:20:00,2024-09-02 03:49:00,29,Air Traffic Control,true,true,Boeing 737,N27894,2080
669403,American Airlines,5870,ATL,BOS,2024-09-01 12:27:00,2024-09-01 12:28:00,2024-09-01 18:27:00,2024-09-01 18:50:00,23,Air Traffic Control,false,false,Boeing 777,N65582,674
1378300,American Airlines,4997,LAX,BOS,2024-09-01 03:26:00,2024-09-01 03:34:00,2024-09-01 04:26:00,2024-09-01 04:41:00,15,Maintenance,true,true,Airbus A320,N44908,2698
1151656,American Airlines,5850,DFW,BOS,2024-09-01 01:31:00,2024-09-01 01:41:00,2024-09-01 03:31:00,2024-09-01 03:51:00,20,Maintenance,true,false,Boeing 737,N84146,503
266916,Southwest,9955,ATL,BOS,2024-09-01 15:27:00,2024-09-01 15:31:00,2024-09-01 21:27:00,2024-09-01 21:20:00,-7,,true,true,Boeing 737,N75620,1994
518354,American Airlines,5317,ORD,BOS,2024-09-01 03:20:00,2024-09-01 03:32:00,2024-09-01 04:20:00,2024-09-01 04:32:00,12,Air Traffic Control,false,true,Boeing 777,N32646,2767
1468228,Southwest,3338,ORD,SEA,2024-09-01 15:19:00,2024-09-01 15:35:00,2024-09-01 17:19:00,2024-09-01 17:09:00,-10,,false,false,Boeing 737,N17486,2480
472521,Delta,5068,DFW,SFO,2024-09-01 20:42:00,2024-09-01 21:04:00,2024-09-02 02:42:00,2024-09-02 03:08:00,26,Weather,true,false,Boeing 737,N98336,1359
064134,American Airlines,2432,JFK,MIA,2024-09-01 14:51:00,2024-09-01 14:59:00,2024-09-01 18:51:00,2024-09-01 19:03:00,12,Maintenance,true,true,Boeing 737,N29231,1883
226229,United,0888,ORD,BOS,2024-09-01 12:55:00,2024-09-01 13:14:00,2024-09-01 14:55:00,2024-09-01 15:10:00,15,Air Traffic Control,false,false,Boeing 737,N26078,516
1551414,Southwest,6970,DFW,SFO,2024-09-01 03:10:00,2024-09-01 03:40:00,2024-09-01 07:10:00,2024-09-01 07:00:00,-10,,true,true,Airbus A320,N23006,1868
475627,Southwest,6208,DFW,BOS,2024-09-01 01:35:00,2024-09-01 01:53:00,2024-09-01 07:35:00,2024-09-01 07:30:00,-5,,false,true,Airbus A320,N38842,498
344380,American Airlines,4350,ATL,SEA,2024-09-01 19:31:00,2024-09-01 19:33:00,2024-09-02 01:31:00,2024-09-02 01:46:00,15,Maintenance,true,false,Boeing 737,N70688,2651
166215,American Airlines,7585,JFK,SEA,2024-09-01 01:25:00,2024-09-01 01:31:00,2024-09-01 06:25:00,2024-09-01 06:29:00,4,Maintenance,false,false,Boeing 777,N66722,2052
550953,United,5565,ORD,SFO,2024-09-01 12:18:00,2024-09-01 12:23:00,2024-09-01 15:18:00,2024-09-01 15:24:00,6,Weather,true,false,Airbus A320,N47879,279
1714298,United,7182,ATL,SFO,2024-09-01 22:39:00,2024-09-01 22:57:00,2024-09-02 02:39:00,2024-09-02 02:56:00,17,Weather,false,false,Boeing 737,N78255,1834
1351586,American Airlines,4921,DFW,SFO,2024-09-01 12:18:00,2024-09-01 12:21:00,2024-09-01 17:18:00,2024-09-01 17:18:00,0,,false,false,Boeing 777,N64689,385
197129,Southwest,4321,ORD,BOS,2024-09-01 15:38:00,2024-09-01 16:03:00,2024-09-01 21:38:00,2024-09-01 21:58:00,20,Air Traffic Control,true,false,Boeing 777,N72110,548
1448664,Southwest,0907,LAX,SEA,2024-09-01 05:55:00,2024-09-01 06:13:00,2024-09-01 07:55:00,2024-09-01 08:01:00,6,Maintenance,false,false,Boeing 777,N61576,1238
1159091,Southwest,1522,JFK,SEA,2024-09-01 08:09:00,2024-09-01 08:31:00,2024-09-01 13:09:00,2024-09-01 13:14:00,5,Weather,false,false,Boeing 737,N10121,2622
1475603,American Airlines,2110,JFK,SFO,2024-09-01 18:23:00,2024-09-01 18:24:00,2024-09-01 23:23:00,2024-09-01 23:20:00,-3,,false,false,Boeing 737,N21974,623
1537853,American Airlines,6277,DFW,JFK,2024-09-01 17:17:00,2024-09-01 17:42:00,2024-09-01 23:17:00,2024-09-01 23:43:00,26,Weather,false,false,Boeing 737,N51693,1417
1707573,Southwest,0560,JFK,BOS,2024-09-01 06:19:00,2024-09-01 06:30:00,2024-09-01 11:19:00,2024-09-01 11:30:00,11,Air Traffic Control,true,false,Airbus A320,N74591,2426
1606479,Delta,0491,DFW,MIA,2024-09-01 07:24:00,2024-09-01 07:24:00,2024-09-01 13:24:00,2024-09-01 13:24:00,0,,false,true,Airbus A320,N98348,2110
188668,American Airlines,9109,DFW,BOS,2024-09-01 05:23:00,2024-09-01 05:36:00,2024-09-01 07:23:00,2024-09-01 07:13:00,-10,,false,true,Airbus A320,N43029,764
1304172,Delta,2988,ORD,MIA,2024-09-01 07:23:00,2024-09-01 07:24:00,2024-09-01 12:23:00,2024-09-01 12:31:00,8,Weather,false,false,Boeing 737,N82610,2425
1083388,United,0644,JFK,SFO,2024-09-01 18:11:00,2024-09-01 18:27:00,2024-09-01 23:11:00,2024-09-01 23:13:00,2,Weather,false,true,Airbus A320,N81113,1973
482932,Southwest,8562,LAX,SEA,2024-09-01 01:13:00,2024-09-01 01:29:00,2024-09-01 02:13:00,2024-09-01 02:08:00,-5,,true,false,Boeing 777,N20684,1150
351167,Delta,9463,DFW,SFO,2024-09-01 18:49:00,2024-09-01 18:57:00,2024-09-01 20:49:00,2024-09-01 20:40:00,-9,,false,false,Airbus A320,N81169,1771
1582671,United,9192,ORD,MIA,2024-09-01 10:39:00,2024-09-01 10:54:00,2024-09-01 12:39:00,2024-09-01 12:46:00,7,Air Traffic Control,false,true,Boeing 777,N23101,1247
466381,Delta,5628,DFW,MIA,2024-09-01 18:24:00,2024-09-01 18:36:00,2024-09-01 22:24:00,2024-09-01 22:17:00,-7,,true,true,Boeing 737,N35147,2027
646830,Southwest,5740,DFW,SFO,2024-09-01 21:12:00,2024-09-01 21:32:00,2024-09-02 00:12:00,2024-09-02 00:04:00,-8,,true,false,Boeing 737,N93584,1514
227759,United,8640,ORD,BOS,2024-09-01 21:35:00,2024-09-01 21:49:00,2024-09-01 23:35:00,2024-09-01 23:40:00,5,Maintenance,true,true,Airbus A320,N73765,2682
387453,United,4304,JFK,MIA,2024-09-01 04:05:00,2024-09-01 04:18:00,2024-09-01 09:05:00,2024-09-01 09:06:00,1,Weather,false,false,Boeing 737,N26047,1848
896684,United,3987,ORD,MIA,2024-09-01 11:51:00,2024-09-01 12:11:00,2024-09-01 13:51:00,2024-09-01 13:53:00,2,Air Traffic Control,false,true,Boeing 777,N44534,1459
1420386,Delta,2967,LAX,SEA,2024-09-01 15:51:00,2024-09-01 15:53:00,2024-09-01 20:51:00,2024-09-01 21:16:00,25,Weather,true,false,Airbus A320,N65170,528
1459062,Southwest,5487,JFK,SEA,2024-09-01 12:23:00,2024-09-01 12:38:00,2024-09-01 14:23:00,2024-09-01 14:48:00,25,Maintenance,true,true,Boeing 737,N48095,2282
1170159,Southwest,3160,ORD,SFO,2024-09-01 07:12:00,2024-09-01 07:26:00,2024-09-01 11:12:00,2024-09-01 11:09:00,-3,,true,false,Boeing 777,N42577,1961
1634120,United,7312,JFK,BOS,2024-09-01 16:13:00,2024-09-01 16:19:00,2024-09-01 20:13:00,2024-09-01 20:21:00,8,Air Traffic Control,true,true,Boeing 777,N67465,2841
1141955,Delta,5699,JFK,SEA,2024-09-01 12:25:00,2024-09-01 12:33:00,2024-09-01 15:25:00,2024-09-01 15:55:00,30,Air Traffic Control,false,false,Boeing 737,N13321,1617
