Transaction ID,Meter Code,Transaction DateTime,Payment Mean,Amount Paid,Duration In Minutes,Blockface Name,Side Of Street,Element key,Parking Space Number,Latitude,Longitude
914196407,5018002,12/09/2020 11:36:00 AM,PHONE,1.00,120,2ND AVE BETWEEN UNION ST AND PIKE ST,NE,25702,,47.60881681,-122.33833227
914196408,1152002,12/09/2020 11:36:00 AM,PHONE,1.00,120,S MAIN ST BETWEEN 1ST AVE S AND 2ND AVE S,S,65806,,47.59997416,-122.3328753
914196409,8083002,12/09/2020 11:35:00 AM,CREDIT CARD,1.50,90,MARION ST BETWEEN MINOR AVE AND BOYLSTON AVE,SE,34310,,47.60952224,-122.32223248
914196436,1144002,12/09/2020 11:36:00 AM,PHONE,1.00,120,2ND AVE S BETWEEN S WASHINGTON ST AND S MAIN ST,W,2921,,47.60045072,-122.33169823
914196437,10232004,12/09/2020 11:36:00 AM,PHONE,1.00,120,3RD AVE BETWEEN WALL ST AND VINE ST,NE,4438,,47.61636316,-122.34742027
914196438,19177010,12/09/2020 11:36:00 AM,PHONE,0.50,60,BOREN AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,W,32125,,47.6226007,-122.33595638
914196475,22005002,12/09/2020 11:36:00 AM,PHONE,1.00,120,EVANSTON AVE N BETWEEN N 35TH ST AND N 36TH ST,W,10281,,47.65108031,-122.35140629
914196476,10207004,12/09/2020 11:36:00 AM,PHONE,2.00,240,2ND AVE BETWEEN WALL ST AND VINE ST,NE,2782,,47.61569634,-122.34830052
914196479,3009004,12/09/2020 11:35:00 AM,CREDIT CARD,0.25,30,37TH AVE S BETWEEN S EDMUNDS ST AND S FERDINAND ST,W,28581,,47.55825614,-122.28620595
914196522,2046002,12/09/2020 11:36:00 AM,PHONE,2.00,120,ALASKAN WAY BETWEEN VIRGINIA ST AND LENORA ST,NE,76622,,47.60963243,-122.34549519
914196523,8025002,12/09/2020 11:36:00 AM,PHONE,2.00,120,SPRING ST BETWEEN TERRY AVE AND BOREN AVE,SE,58194,,47.60977296,-122.32630418
914196524,10155002,12/09/2020 11:36:00 AM,PHONE,2.00,120,STEWART ST BETWEEN 4TH AVE AND 5TH AVE,NW,80881,,47.61267196,-122.33838365
914196559,11049002,12/09/2020 11:36:00 AM,PHONE,0.12,15,22ND AVE NW BETWEEN BALLARD AVE NW AND NW MARKET ST,W,48449,,47.66819351,-122.38486732
914196565,1116002,12/09/2020 11:36:00 AM,CREDIT CARD,1.00,120,2ND AVE S BETWEEN S WASHINGTON ST AND S MAIN ST,E,2922,,47.60044775,-122.33143883
914196584,5015502,12/09/2020 11:36:00 AM,PHONE,1.00,120,1ST AVE BETWEEN UNION ST AND PIKE ST,NE,46246,,47.60837485,-122.33948143
914196619,6004002,12/09/2020 11:36:00 AM,PHONE,0.50,60,BROADWAY BETWEEN E PINE ST AND XW E OLIVE ST,E,54730,,47.61585834,-122.32070714
914196620,10129002,12/09/2020 11:36:00 AM,PHONE,2.00,120,6TH AVE BETWEEN WESTLAKE AVE AND VIRGINIA ST,SW,7997,,47.61409047,-122.33798426
914196621,5023002,12/09/2020 11:35:00 AM,PHONE,0.50,60,6TH AVE BETWEEN UNION ST AND PIKE ST,SW,75781,,47.61061354,-122.33409932
914196622,22002002,12/09/2020 11:36:00 AM,CREDIT CARD,0.50,60,EVANSTON AVE N BETWEEN N 34TH ST AND N 35TH ST,W,10277,,47.65029348,-122.35138201
914196652,11099002,12/09/2020 11:45:00 AM,PHONE,0.25,30,LEARY AVE NW BETWEEN NW VERNON PL AND NW MARKET ST,NE,56654,,47.6678947,-122.38339858
914196653,4073502,12/09/2020 11:36:00 AM,PHONE,0.25,30,1ST AVE BETWEEN MADISON ST AND SPRING ST,NE,1010,,47.6051007,-122.33644748
914196657,1023002,12/09/2020 11:36:00 AM,CREDIT CARD,0.25,30,S KING ST BETWEEN OCCIDENTAL E AVE S AND 2ND AVE S,N,20837,,47.59835727,-122.33226733
914196679,10058002,12/09/2020 11:36:00 AM,PHONE,1.00,60,5TH AVE BETWEEN VIRGINIA ST AND LENORA ST,SW,7257,,47.61405613,-122.33988424
914196680,5013502,12/09/2020 11:36:00 AM,PHONE,0.50,60,1ST AVE BETWEEN UNION ST AND PIKE ST,SW,46245,,47.60827428,-122.33963732
914196681,10366002,12/09/2020 11:37:00 AM,PHONE,2.00,120,WESTLAKE AVE BETWEEN 7TH AVE AND 8TH AVE,E,36138,,47.61585223,-122.33780668
914196730,5013502,12/09/2020 11:36:00 AM,CREDIT CARD,0.25,30,1ST AVE BETWEEN UNION ST AND PIKE ST,SW,46245,,47.60827428,-122.33963732
914196737,1072002,12/09/2020 11:36:00 AM,CREDIT CARD,1.00,120,1ST AVE BETWEEN YESLER WAY AND CHERRY ST,W,68905,,47.60214111,-122.33428227
914196738,2020002,12/09/2020 11:36:00 AM,CREDIT CARD,1.00,120,WESTERN AVE BETWEEN SPRING ST AND SENECA ST,SW,58801,,47.60528135,-122.33843413
914196758,19014002,12/09/2020 11:37:00 AM,PHONE,0.25,30,EASTLAKE AVE E BETWEEN STEWART ST AND THOMAS ST,W,33005,,47.62021914,-122.32926393
914196759,8051002,12/09/2020 11:37:00 AM,PHONE,2.00,120,SENECA ST BETWEEN SUMMIT AVE AND BOYLSTON AVE,SE,12770,,47.61186616,-122.32359673
914196767,19040002,12/09/2020 11:36:00 AM,CREDIT CARD,0.25,30,JOHN ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,N,79029,,47.61973194,-122.33362811
914196769,2541004,12/09/2020 11:36:00 AM,CREDIT CARD,2.00,240,VINE ST BETWEEN WESTERN AVE AND 1ST AVE,SE,58614,,47.61488386,-122.35000368
914196776,13037002,12/09/2020 11:36:00 AM,CREDIT CARD,2.00,120,MAYNARD AVE S BETWEEN S WELLER ST AND S LANE ST,E,57018,,47.59707304,-122.32499081
914196804,13062002,12/09/2020 11:37:00 AM,PHONE,0.17,10,5TH AVE S BETWEEN S KING ST AND S WELLER ST,E,75282,,47.59793881,-122.32758781
914196824,5070002,12/09/2020 11:36:00 AM,CASH,0.50,60,4TH AVE BETWEEN UNION ST AND PIKE ST,SW,136041,,47.60967604,-122.33632481
914196829,2075002,12/09/2020 11:37:00 AM,CREDIT CARD,2.00,120,WESTERN AVE BETWEEN LENORA ST AND BLANCHARD ST,SW,58809,,47.61164876,-122.34573096
914196857,19056002,12/09/2020 11:37:00 AM,PHONE,0.50,60,HARRISON ST BETWEEN MINOR AVE N AND PONTIUS AVE N,N,33517,,47.62203391,-122.3323618
914196858,19323010,12/09/2020 11:37:00 AM,PHONE,1.67,200,9TH AVE N BETWEEN DENNY WAY AND JOHN ST,E,31310,,47.61912274,-122.33968381
914196862,8029002,12/09/2020 11:36:00 AM,CREDIT CARD,1.00,60,9TH AVE BETWEEN MADISON ST AND SPRING ST,NE,76414,,47.60882741,-122.32761973
914196942,11057004,12/09/2020 11:36:00 AM,CREDIT CARD,0.25,30,NW 57TH ST BETWEEN 22ND AVE NW AND 24TH AVE NW,S,41030,,47.67010838,-122.3861429
914196953,2516004,12/09/2020 11:37:00 AM,CREDIT CARD,1.27,151,BATTERY ST BETWEEN ELLIOTT AVE AND WESTERN AVE,SE,9146,,47.61311777,-122.34900092
914196985,17065004,12/09/2020 11:37:00 AM,PHONE,1.00,120,1ST AVE W BETWEEN W THOMAS ST AND W HARRISON ST,W,1277,,47.62153011,-122.35811282
914196986,11019002,12/09/2020 11:37:00 AM,PHONE,0.50,60,NW MARKET ST BETWEEN RUSSELL AVE NW AND LEARY AVE NW,N,87257,,47.66875978,-122.38387385
914196987,17125004,12/09/2020 11:37:00 AM,PHONE,0.25,30,REPUBLICAN ST BETWEEN 1ST AVE N AND WARREN AVE N,S,80538,,47.62319221,-122.35471799
914197025,12138002,12/09/2020 11:37:00 AM,PHONE,1.00,120,NE BOAT ST BETWEEN NE BOAT WR ST AND BROOKLYN AVE NE,SW,63126,,47.65239047,-122.3162868
914197026,11113004,12/09/2020 11:37:00 AM,PHONE,0.25,30,RUSSELL AVE NW BETWEEN 20TH AVE NW AND NW MARKET ST,SW,80657,,47.66821371,-122.38270588
914197055,2145004,12/09/2020 11:37:00 AM,PHONE,0.50,60,WESTERN AVE BETWEEN CEDAR ST AND CLAY ST,SW,36121,,47.61536129,-122.35199635
914197058,17037004,12/09/2020 11:37:00 AM,CREDIT CARD,2.00,240,W ROY ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,N,23881,,47.62577671,-122.35741855
914197062,19332002,12/09/2020 11:37:00 AM,CREDIT CARD,1.00,120,9TH AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,76434,,47.62261473,-122.33966666
914197104,1033002,12/09/2020 11:37:00 AM,CREDIT CARD,0.98,117,S JACKSON ST BETWEEN ALASKAN E RDWY WAY S AND 1ST AVE S,S,65546,,47.59913739,-122.33483627
914197109,5013502,12/09/2020 11:37:00 AM,CREDIT CARD,0.50,60,1ST AVE BETWEEN UNION ST AND PIKE ST,SW,46245,,47.60827428,-122.33963732
914197127,7024002,12/09/2020 11:38:00 AM,PHONE,1.00,120,E PINE ST BETWEEN BELMONT AVE AND BOYLSTON AVE,S,37178,,47.61516782,-122.3239332
914197161,2087002,12/09/2020 11:38:00 AM,PHONE,1.00,60,ELLIOTT AVE BETWEEN LENORA ST AND BLANCHARD ST,N,55473,,47.61153645,-122.34590525
914197162,19291010,12/09/2020 11:38:00 AM,PHONE,2.00,240,ALOHA ST BETWEEN 8TH AVE N AND 9TH AVE N,N,31593,,47.62720712,-122.34036244
914197163,7057002,12/09/2020 11:38:00 AM,PHONE,0.92,110,E PIKE ST BETWEEN 10TH AVE AND 11TH AVE,S,59962,,47.61401857,-122.3187867
914197169,1015002,12/09/2020 11:37:00 AM,CREDIT CARD,1.00,120,S KING ST BETWEEN 2ND AVE S AND 3RD AVE S,S,88630,,47.59821987,-122.33103074
914197207,8092002,12/09/2020 11:38:00 AM,PHONE,0.92,55,BROADWAY BETWEEN MARION ST AND MADISON ST,E,32262,,47.61063958,-122.32064974
914197208,6026002,12/09/2020 11:38:00 AM,PHONE,0.25,30,BROADWAY E BETWEEN E REPUBLICAN ST AND E MERCER ST,W,54737,,47.62369682,-122.32104278
914197240,2002002,12/09/2020 11:38:00 AM,PHONE,1.00,120,POST AVE BETWEEN YESLER WAY AND COLUMBIA ST,NE,12238,,47.60244125,-122.33493291
914197279,8066002,12/09/2020 11:38:00 AM,PHONE,0.50,30,MARION ST BETWEEN BOREN AVE AND MINOR AVE,NW,11673,,47.60890535,-122.32393114
914197284,1115002,12/09/2020 11:37:00 AM,CREDIT CARD,0.25,30,1ST AVE S BETWEEN YESLER WAY AND S WASHINGTON ST,E,1214,,47.60129576,-122.3340747
914197317,10343502,12/09/2020 11:38:00 AM,PHONE,1.83,110,1ST AVE BETWEEN VIRGINIA ST AND LENORA ST,SW,46253,,47.61141083,-122.3433515
914197318,19181002,12/09/2020 11:38:00 AM,PHONE,1.00,120,REPUBLICAN ST BETWEEN TERRY AVE N AND BOREN AVE N,S,35198,,47.62313632,-122.33653521
914197319,11012004,12/09/2020 11:38:00 AM,PHONE,0.17,20,NW MARKET ST BETWEEN BARNES AVE NW AND TALLMAN AVE NW,N,19485,,47.66875638,-122.38095916
914197320,2539002,12/09/2020 11:38:00 AM,PHONE,0.75,90,POST AVE BETWEEN YESLER WAY AND COLUMBIA ST,SW,12237,,47.60242211,-122.3350486
914197369,12068102,12/09/2020 11:38:00 AM,PHONE,1.00,120,12TH AVE NE BETWEEN NE 43RD ST AND NE 45TH ST,E,1602,,47.6605704,-122.31536787
914197370,3002002,12/09/2020 11:38:00 AM,PHONE,0.08,10,RAINIER AVE S BETWEEN S EDMUNDS ST AND S FERDINAND ST,W,35021,,47.55827383,-122.28538146
914197371,17159010,12/09/2020 11:38:00 AM,PHONE,2.50,300,TAYLOR AVE N BETWEEN THOMAS ST AND HARRISON ST,W,13057,,47.6215058,-122.34636441
914197372,10056002,12/09/2020 11:37:00 AM,PHONE,1.50,90,5TH AVE BETWEEN VIRGINIA ST AND LENORA ST,NE,7258,,47.61416938,-122.33974319
914197374,11018002,12/09/2020 11:37:00 AM,CREDIT CARD,0.25,30,NW MARKET ST BETWEEN 20TH AVE NW AND RUSSELL AVE NW,N,87253,,47.66875856,-122.38264895
914197438,1136002,12/09/2020 11:36:00 AM,PHONE,0.25,30,CHERRY ST BETWEEN 2ND AVE AND 3RD AVE,NW,77545,,47.60331352,-122.33266198
914197469,1016002,12/09/2020 11:37:00 AM,PHONE,1.00,120,S KING ST BETWEEN 2ND AVE S AND 3RD AVE S,N,88629,,47.59835951,-122.33097862
914197502,5026002,12/09/2020 11:38:00 AM,PHONE,0.42,50,PIKE ST BETWEEN 4TH AVE AND 5TH AVE,NW,34837,,47.61050049,-122.33621419
914197514,2087002,12/09/2020 11:38:00 AM,CREDIT CARD,0.50,30,ELLIOTT AVE BETWEEN LENORA ST AND BLANCHARD ST,N,55473,,47.61153645,-122.34590525
914197552,12113002,12/09/2020 11:38:00 AM,PHONE,0.25,30,12TH AVE NE BETWEEN NE 47TH ST AND NE 50TH ST,W,69489,,47.66401355,-122.31535216
914197604,18005007,12/09/2020 11:38:00 AM,PHONE,1.00,120,WESTLAKE EAST RDWY AVE N BETWEEN HIGHLAND DR AND COMSTOCK ST,E,81510,78,47.63029778,-122.34065374
914197605,5067002,12/09/2020 11:39:00 AM,PHONE,1.00,120,2ND AVE BETWEEN SENECA ST AND UNIVERSITY ST,SW,70737,,47.6068887,-122.33685434
914197606,19009002,12/09/2020 11:38:00 AM,PHONE,0.50,60,HARRISON ST BETWEEN PONTIUS AVE N AND YALE AVE N,N,10801,,47.62203842,-122.33109893
914197607,12060402,12/09/2020 11:38:00 AM,CREDIT CARD,0.25,30,15TH AVE NE BETWEEN NE 43RD ST AND NE 45TH ST,W,47225,,47.66050168,-122.31206204
914197676,17140004,12/09/2020 11:38:00 AM,CASH,0.50,60,5TH AVE N BETWEEN JOHN ST AND BROAD ST,W,75173,,47.62015028,-122.34771286
914197684,12088002,12/09/2020 11:39:00 AM,PHONE,1.00,120,NE 42ND ST BETWEEN UNIVERSITY WAY NE AND 15TH AVE NE,S,16942,,47.65825298,-122.31261031
914197685,2086002,12/09/2020 11:39:00 AM,PHONE,2.00,120,ELLIOTT AVE BETWEEN ELLIOTT AV ON RP AND BELL ST,N,121921,,47.61192276,-122.34760031
914197686,12013002,12/09/2020 11:39:00 AM,PHONE,0.50,60,BROOKLYN AVE NE BETWEEN NE 42ND ST AND NE 43RD ST,W,77389,,47.65904109,-122.31442982
914197705,1115002,12/09/2020 11:38:00 AM,CREDIT CARD,0.76,90,1ST AVE S BETWEEN YESLER WAY AND S WASHINGTON ST,E,1214,,47.60129576,-122.3340747
914197748,12065002,12/09/2020 11:39:00 AM,PHONE,0.25,30,12TH AVE NE BETWEEN NE CAMPUS WB PY AND NE 41ST ST,W,69485,,47.65655643,-122.31563166
914197758,13082002,12/09/2020 11:38:00 AM,MIXED,1.25,75,S WELLER ST BETWEEN 7TH AVE S AND CANTON AL S,S,66622,,47.59742737,-122.32338508
914197805,10089002,12/09/2020 11:39:00 AM,PHONE,2.00,120,BLANCHARD ST BETWEEN 1ST AVE AND 2ND AVE,NW,9353,,47.61300041,-122.34481681
914197823,5044002,12/09/2020 11:38:00 AM,CASH,0.50,60,6TH AVE BETWEEN PIKE ST AND PINE ST,NE,30698,,47.61166068,-122.33483301
914197836,2086002,12/09/2020 11:39:00 AM,PHONE,2.00,120,ELLIOTT AVE BETWEEN ELLIOTT AV ON RP AND BELL ST,N,121921,,47.61192276,-122.34760031
914197837,10357004,12/09/2020 11:39:00 AM,PHONE,0.50,60,WALL ST BETWEEN 5TH AVE AND 6TH AVE,SE,81342,,47.61765602,-122.34481093
914197886,12070002,12/09/2020 11:39:00 AM,PHONE,1.00,120,12TH AVE NE BETWEEN NE 43RD ST AND NE 45TH ST,W,1601,,47.66058075,-122.31554617
914197929,7100002,12/09/2020 11:39:00 AM,PHONE,0.92,110,E PIKE ST BETWEEN 12TH AVE AND 13TH AVE,N,59965,,47.61417997,-122.3161335
914197938,10008002,12/09/2020 11:39:00 AM,CREDIT CARD,0.75,45,1ST AVE BETWEEN LENORA ST AND BLANCHARD ST,NE,1022,,47.61229498,-122.34451388
914197941,1079002,12/09/2020 11:39:00 AM,CREDIT CARD,1.00,120,JAMES ST BETWEEN YESLER WAY AND 2ND AVE,NW,11105,,47.60214374,-122.33308082
914197961,10002502,12/09/2020 11:39:00 AM,PHONE,0.50,30,1ST AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,1018,,47.61073498,-122.34188878
914197986,4506502,12/09/2020 11:39:00 AM,PHONE,1.00,120,1ST AVE BETWEEN COLUMBIA ST AND MARION ST,NE,1006,,47.60367439,-122.33514326
914197987,10346004,12/09/2020 11:48:00 AM,PHONE,0.17,20,5TH AVE BETWEEN BELL ST AND BATTERY ST,NE,52526,,47.61647857,-122.3436466
914197988,11001004,12/09/2020 11:39:00 AM,PHONE,0.50,60,NW 54TH SR ST BETWEEN 30TH WR AVE NW AND 32ND AVE NW,S,94732,5,47.66738001,-122.39716918
914197989,12050002,12/09/2020 11:39:00 AM,PHONE,0.25,30,UNIVERSITY WAY NE BETWEEN NE 45TH ST AND NE 47TH ST,E,35846,,47.66216493,-122.31303072
914197990,2543004,12/09/2020 11:39:00 AM,PHONE,0.04,5,ELLIOTT AVE BETWEEN CLAY ST AND BROAD ST,SW,10221,,47.61525792,-122.3538062
914198002,4505502,12/09/2020 11:39:00 AM,CREDIT CARD,1.00,120,1ST AVE BETWEEN MADISON ST AND SPRING ST,SW,1009,,47.60501765,-122.3366575
914198046,10011002,12/09/2020 11:39:00 AM,CASH,1.50,90,1ST AVE BETWEEN BLANCHARD ST AND BELL ST,NE,24038,,47.61306442,-122.34580282
914198050,11080002,12/09/2020 11:40:00 AM,PHONE,0.50,60,BALLARD AVE NW BETWEEN 22ND AVE NW AND NW MARKET ST,SW,31853,,47.66808303,-122.38563801
914198051,2502004,12/09/2020 11:40:00 AM,PHONE,2.00,240,ELLIOTT AVE BETWEEN BATTERY ST AND WALL ST,NE,10214,,47.61312816,-122.3499266
914198068,13019002,12/09/2020 11:39:00 AM,CASH,0.25,15,S KING ST BETWEEN MAYNARD AL S AND 7TH AVE S,S,120403,,47.59829003,-122.32415754
914198077,18016007,12/09/2020 11:39:00 AM,CREDIT CARD,1.00,120,WESTLAKE EAST RDWY AVE N BETWEEN CROCKETT ST AND MCGRAW ST,E,36162,298,47.63886884,-122.34089136
914198158,2131004,12/09/2020 11:40:00 AM,PHONE,0.50,60,WESTERN AVE BETWEEN BATTERY ST AND WALL ST,NE,36110,,47.61380287,-122.34907831
914198159,19195002,12/09/2020 11:40:00 AM,PHONE,1.00,120,BOREN AVE N BETWEEN JOHN ST AND THOMAS ST,E,32122,,47.62028326,-122.33576039
914198160,5081002,12/09/2020 11:40:00 AM,PHONE,1.00,120,SENECA ST BETWEEN 1ST AVE AND 2ND AVE,NW,58077,,47.60640669,-122.33703997
914198194,7090002,12/09/2020 11:40:00 AM,PHONE,1.00,120,E PINE ST BETWEEN 12TH AVE AND 13TH AVE,N,37189,,47.61532903,-122.3161558
914198195,1018002,12/09/2020 11:40:00 AM,PHONE,0.25,30,2ND AVE S BETWEEN S MAIN ST AND S JACKSON ST,E,2926,,47.59962608,-122.33144581
914198196,10076002,12/09/2020 11:40:00 AM,PHONE,0.25,15,VIRGINIA ST BETWEEN 4TH AVE AND 5TH AVE,SE,13306,,47.61338368,-122.33950456
914198253,7072002,12/09/2020 11:39:00 AM,PHONE,1.00,120,E UNION ST BETWEEN BROADWAY AND BROADWAY CT,N,37437,,47.6130204,-122.32024972
914198254,19007002,12/09/2020 11:40:00 AM,PHONE,1.00,120,THOMAS ST BETWEEN PONTIUS AVE N AND YALE AVE N,S,81134,,47.62075019,-122.33105113
914198255,11088002,12/09/2020 11:40:00 AM,PHONE,0.50,60,BALLARD AVE NW BETWEEN NW VERNON PL AND 22ND AVE NW,NE,31850,,47.66711216,-122.3838976
914198256,13035002,12/09/2020 11:40:00 AM,PHONE,0.25,15,6TH AVE S BETWEEN S KING ST AND S WELLER ST,W,75865,,47.59793464,-122.32645061
914198270,5039002,12/09/2020 11:39:00 AM,CREDIT CARD,1.00,120,OLIVE WAY BETWEEN 4TH AVE AND 5TH AVE,NW,57377,,47.61248557,-122.33802771
914198300,12128002,12/09/2020 11:40:00 AM,PHONE,1.00,120,15TH AVE NE BETWEEN NE BOAT W ST AND NE PACIFIC ST,NW,47213,,47.65233251,-122.31333738
914198334,15116002,12/09/2020 11:40:00 AM,PHONE,1.00,120,NE 72ND ST BETWEEN EAST GREEN LAKE DR N AND WOODLAWN AVE NE,S,85382,,47.6803507,-122.32522845
914198335,2079002,12/09/2020 11:40:00 AM,PHONE,1.98,119,WESTERN AVE BETWEEN BLANCHARD ST AND BELL ST,SW,81481,,47.61226938,-122.34679293
914198371,4013002,12/09/2020 11:40:00 AM,PHONE,1.00,120,JEFFERSON ST BETWEEN 4TH AVE AND 5TH AVE,SE,11118,,47.6027045,-122.32904642
914198372,7023002,12/09/2020 11:40:00 AM,PHONE,1.00,120,BELMONT AVE BETWEEN E PIKE ST AND E PINE ST,E,54450,,47.61468365,-122.32435615
914198374,8041002,12/09/2020 11:40:00 AM,CREDIT CARD,2.00,120,SPRING ST BETWEEN BOREN AVE AND MINOR AVE,NW,35501,,47.61034248,-122.32523539
914198376,11119004,12/09/2020 11:40:00 AM,CREDIT CARD,1.25,150,TALLMAN AVE NW BETWEEN NW IONE PL AND NW CENTRAL PL,NE,13046,,47.66693106,-122.37957491
914198391,19224002,12/09/2020 11:40:00 AM,CASH,1.00,120,FAIRVIEW NR AVE N BETWEEN FAIRVIEW PL N AND ALOHA ST,SE,94602,,47.6267583,-122.33364771
914198399,4042002,12/09/2020 11:40:00 AM,PHONE,1.00,120,MADISON ST BETWEEN 4TH AVE AND 5TH AVE,SE,79570,,47.60627351,-122.33230366
914198400,8514002,12/09/2020 11:40:00 AM,PHONE,0.17,10,SENECA ST BETWEEN SUMMIT AVE AND BOYLSTON AVE,NW,12769,,47.61199602,-122.32371785
914198401,22004002,12/09/2020 11:40:00 AM,PHONE,0.50,60,EVANSTON AVE N BETWEEN N 34TH ST AND N 35TH ST,E,10278,,47.65026643,-122.35121175
914198417,5016502,12/09/2020 11:40:00 AM,CASH,0.75,90,2ND AVE BETWEEN UNION ST AND PIKE ST,SW,25701,,47.60874134,-122.33855878
914198424,1007002,12/09/2020 11:40:00 AM,PHONE,1.00,120,S WASHINGTON ST BETWEEN ALASKAN E RDWY WAY S AND 1ST AVE S,N,21765,,47.60093944,-122.33489185
914198425,10243004,12/09/2020 11:40:00 AM,PHONE,1.50,180,3RD AVE BETWEEN CLAY ST AND BROAD ST,SW,4441,,47.61790727,-122.35037128
914198426,18003007,12/09/2020 11:40:00 AM,PHONE,0.75,90,WESTLAKE EAST RDWY AVE N BETWEEN WESTLAKE SHORE RDWY AVE N AND HIGHLAND DR,W,120164,418,47.62911916,-122.34080703
914198430,5508002,12/09/2020 11:40:00 AM,CREDIT CARD,0.50,60,PIKE ST BETWEEN 4TH AVE AND 5TH AVE,SE,34838,,47.61039683,-122.33607667
914198441,19335002,12/09/2020 11:40:00 AM,CREDIT CARD,0.75,90,TERRY AVE N BETWEEN REPUBLICAN ST AND MERCER SR ST,W,81117,,47.62389155,-122.33723822
914198474,1007002,12/09/2020 11:41:00 AM,PHONE,1.00,120,S WASHINGTON ST BETWEEN ALASKAN E RDWY WAY S AND 1ST AVE S,N,21765,,47.60093944,-122.33489185
914198475,19175002,12/09/2020 11:40:00 AM,PHONE,1.00,120,BOREN AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,32126,,47.62261492,-122.33572918
914198479,8036002,12/09/2020 11:40:00 AM,CREDIT CARD,0.75,45,MARION ST BETWEEN 9TH AVE AND TERRY AVE,NW,11669,,47.60797179,-122.32616272
914198507,17103004,12/09/2020 11:40:00 AM,PHONE,2.00,240,WARREN AVE N BETWEEN JOHN ST AND THOMAS ST,W,36009,,47.6203341,-122.3542549
914198508,10255004,12/09/2020 11:40:00 AM,PHONE,0.25,30,4TH AVE BETWEEN VINE ST AND CEDAR ST,NE,6198,,47.61757189,-122.34746383
914198509,13502002,12/09/2020 11:41:00 AM,PHONE,1.92,115,7TH AVE S BETWEEN S MAIN ST AND S JACKSON ST,E,76102,,47.59958065,-122.32363501
914198510,7099002,12/09/2020 11:40:00 AM,PHONE,0.50,60,13TH AVE BETWEEN E PIKE ST AND E PINE ST,W,1821,,47.6147267,-122.31559256
914198514,1140002,12/09/2020 11:40:00 AM,CREDIT CARD,1.00,120,2ND AVE S BETWEEN S JACKSON ST AND S KING ST,W,70865,,47.59877036,-122.3316886
914198535,5023002,12/09/2020 11:40:00 AM,CASH,0.35,42,6TH AVE BETWEEN UNION ST AND PIKE ST,SW,75781,,47.61061354,-122.33409932
914198563,5509002,12/09/2020 11:40:00 AM,CREDIT CARD,1.00,120,UNIVERSITY ST BETWEEN 4TH AVE AND 5TH AVE,SE,13190,,47.60838893,-122.33422012
914198565,17064004,12/09/2020 11:40:00 AM,CREDIT CARD,0.75,90,1ST AVE W BETWEEN W THOMAS ST AND W HARRISON ST,E,1278,,47.6214913,-122.35796715
914198645,21063304,12/09/2020 11:41:00 AM,PHONE,0.25,15,STEWART ST BETWEEN BOREN AVE AND MINOR AVE,NW,58225,,47.61732776,-122.3323523
914198646,19335002,12/09/2020 11:41:00 AM,PHONE,0.25,30,TERRY AVE N BETWEEN REPUBLICAN ST AND MERCER SR ST,W,81117,,47.62389155,-122.33723822
914198647,8019002,12/09/2020 11:41:00 AM,PHONE,2.00,120,SPRING ST BETWEEN 8TH AVE AND 9TH AVE,SE,58186,,47.60883822,-122.3285232
914198697,17143004,12/09/2020 11:41:00 AM,PHONE,0.50,60,JOHN ST BETWEEN 5TH AVE N AND TAYLOR AVE N,S,33742,,47.61966574,-122.34696304
914198698,4504002,12/09/2020 11:41:00 AM,PHONE,0.50,60,MADISON ST BETWEEN 2ND AVE AND 3RD AVE,SE,79566,,47.60534625,-122.33452079
914198748,14001002,12/09/2020 11:41:00 AM,PHONE,0.25,30,18TH AVE BETWEEN E JEFFERSON ST AND E CHERRY ST,W,70501,,47.60711882,-122.30901722
914198787,7526002,12/09/2020 11:41:00 AM,PHONE,0.29,35,10TH AVE BETWEEN E UNION ST AND E PIKE ST,E,69094,,47.61349811,-122.31932705
914198788,2077002,12/09/2020 11:41:00 AM,PHONE,1.00,60,BLANCHARD ST BETWEEN WESTERN AVE AND 1ST AVE,SE,54514,,47.6122539,-122.34555039
914198789,13096002,12/09/2020 11:43:00 AM,PHONE,0.33,20,S LANE ST BETWEEN 6TH AVE S AND MAYNARD AVE S,S,43118,,47.59660677,-122.32571811
914198815,2511002,12/09/2020 11:41:00 AM,CREDIT CARD,1.00,120,UNION ST BETWEEN WESTERN AVE AND POST AL,NW,81185,,47.60753777,-122.33993334
914198839,1128002,12/09/2020 11:43:00 AM,PHONE,0.12,15,S MAIN ST BETWEEN 1ST AVE S AND 2ND AVE S,N,65805,,47.60011123,-122.33287494
914198841,1502002,12/09/2020 11:41:00 AM,PHONE,1.00,120,OCCIDENTAL AVE S BETWEEN S KING W ST AND RAILROAD WAY S,E,80002,,47.59675299,-122.33312244
914198843,17159010,12/09/2020 11:41:00 AM,PHONE,2.50,300,TAYLOR AVE N BETWEEN THOMAS ST AND HARRISON ST,W,13057,,47.6215058,-122.34636441
914198844,19339002,12/09/2020 11:41:00 AM,PHONE,1.00,120,FAIRVIEW AVE N BETWEEN DENNY WAY AND JOHN ST,E,33142,,47.61911853,-122.33419318
