_id,Index_,event_unique_id,Primary_Offence,Occurrence_Date,Occurrence_Year,Occurrence_Month,Occurrence_Day,Occurrence_Time,Division,City,Location_Type,Premise_Type,Bike_Make,Bike_Model,Bike_Type,Bike_Speed,Bike_Colour,Cost_of_Bike,Status,Hood_ID,Neighbourhood,Lat,Long,ObjectId,geometry
8535,8463,GO-20169005858,THEFT UNDER,2016-06-15T00:00:00,2016,6,15,16:45,52,Toronto,Bar / Restaurant,Commercial,KO,,RC,1,BLK,900.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.3912888,8532,"{u'type': u'Point', u'coordinates': (-79.3912888, 43.6462593)}"
8536,8464,GO-20169005864,THEFT UNDER,2016-02-20T00:00:00,2016,2,20,19:10,52,Toronto,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Other,MO,COAST TO COAST,TO,24,BLK,800.0,STOLEN,78,Kensington-Chinatown (78),,-79.3900833,8533,"{u'type': u'Point', u'coordinates': (-79.3900833, 43.6561699)}"
8537,8465,GO-20169005872,THEFT UNDER - BICYCLE,2016-06-15T00:00:00,2016,6,15,09:00,14,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OT,,RG,3,BLU,0.0,STOLEN,80,Palmerston-Little Italy (80),,-79.42111209999999,8534,"{u'type': u'Point', u'coordinates': (-79.4211121, 43.6629715)}"
8538,8466,GO-20169005873,THEFT UNDER - BICYCLE,2016-05-27T00:00:00,2016,5,27,08:15,14,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,FJ,TRACK,OT,1,GRY,735.0,STOLEN,81,Trinity-Bellwoods (81),,-79.4178619,8535,"{u'type': u'Point', u'coordinates': (-79.4178619, 43.6545219)}"
8539,8467,GO-20169005876,THEFT UNDER - BICYCLE,2016-06-16T00:00:00,2016,6,16,09:25,14,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,OT,,TO,8,BLK,1500.0,STOLEN,93,Dovercourt-Wallace Emerson-Junction (93),,-79.42563630000001,8536,"{u'type': u'Point', u'coordinates': (-79.4256363, 43.6677055)}"
8540,8468,GO-20169005876,THEFT UNDER - BICYCLE,2016-06-16T00:00:00,2016,6,16,09:25,14,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,OTHER,,OT,10,,,STOLEN,93,Dovercourt-Wallace Emerson-Junction (93),,-79.42563630000001,8537,"{u'type': u'Point', u'coordinates': (-79.4256363, 43.6677055)}"
8541,8469,GO-20169005880,THEFT UNDER - BICYCLE,2016-06-14T00:00:00,2016,6,14,10:00,52,Toronto,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,OT,RADON,RC,1,BLU,2500.0,STOLEN,76,Bay Street Corridor (76),,-79.3825989,8538,"{u'type': u'Point', u'coordinates': (-79.3825989, 43.6502228)}"
8542,8470,GO-20169005885,THEFT UNDER - BICYCLE,2016-06-13T00:00:00,2016,6,13,17:00,13,Toronto,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,OT,RETROSPEC,OT,1,PNK,499.0,STOLEN,94,Wychwood (94),,-79.4348831,8539,"{u'type': u'Point', u'coordinates': (-79.4348831, 43.67976)}"
8543,8471,GO-20169005889,THEFT UNDER - BICYCLE,2016-06-14T00:00:00,2016,6,14,20:25,14,Toronto,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,OT,,RG,3,BLK,556.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.4016113,8540,"{u'type': u'Point', u'coordinates': (-79.4016113, 43.6476517)}"
8544,8472,GO-20169005893,THEFT UNDER - BICYCLE,2016-05-28T00:00:00,2016,5,28,19:45,53,Toronto,"Apartment (Rooming House, Condo)",Apartment,TR,7200 FX (I THIN,TO,27,GRY,360.0,STOLEN,97,Yonge-St.Clair (97),,-79.3995819,8541,"{u'type': u'Point', u'coordinates': (-79.3995819, 43.6946487)}"
8545,8473,GO-20169005896,THEFT UNDER - BICYCLE,2016-06-16T00:00:00,2016,6,16,17:00,52,Toronto,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,NO,NORCO YORKVILLE,OT,21,WHI,500.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.3804016,8542,"{u'type': u'Point', u'coordinates': (-79.3804016, 43.6399078)}"
8546,8474,GO-20169005900,THEFT UNDER - BICYCLE,2016-06-16T00:00:00,2016,6,16,15:31,51,Toronto,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,UK,SIRRUS,RG,21,SIL,500.0,STOLEN,75,Church-Yonge Corridor (75),,-79.3869858,8543,"{u'type': u'Point', u'coordinates': (-79.3869858, 43.6701698)}"
8547,8475,GO-20169005902,THEFT UNDER - BICYCLE,2016-05-27T00:00:00,2016,5,27,14:30,51,Toronto,"Apartment (Rooming House, Condo)",Apartment,RA,TARANTULA,MT,21,OTH,350.0,STOLEN,73,Moss Park (73),,-79.3676224,8544,"{u'type': u'Point', u'coordinates': (-79.3676224, 43.6523552)}"
8548,8476,GO-20169005914,THEFT UNDER - BICYCLE,2016-06-15T00:00:00,2016,6,15,03:05,52,Toronto,"Apartment (Rooming House, Condo)",Apartment,UK,,MT,7,BLK,300.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.39413449999999,8545,"{u'type': u'Point', u'coordinates': (-79.3941345, 43.6464577)}"
8549,8477,GO-20169005915,THEFT UNDER,2016-06-16T00:00:00,2016,6,16,20:40,14,Toronto,"Apartment (Rooming House, Condo)",Apartment,OT,,SC,32,LBL,1700.0,STOLEN,83,Dufferin Grove (83),,-79.43276209999999,8546,"{u'type': u'Point', u'coordinates': (-79.4327621, 43.6525116)}"
8550,8478,GO-20169005916,THEFT UNDER - BICYCLE,2016-06-13T00:00:00,2016,6,13,08:05,41,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,UK,,RG,5,GRN,150.0,STOLEN,120,Clairlea-Birchmount (120),,-79.29682159999999,8547,"{u'type': u'Point', u'coordinates': (-79.2968216, 43.7142525)}"
8551,8479,GO-20169005916,THEFT UNDER - BICYCLE,2016-06-13T00:00:00,2016,6,13,08:05,41,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,UK,,RG,5,RED,100.0,STOLEN,120,Clairlea-Birchmount (120),,-79.29682159999999,8548,"{u'type': u'Point', u'coordinates': (-79.2968216, 43.7142525)}"
8552,8480,GO-20169005919,THEFT UNDER - BICYCLE,2016-06-15T00:00:00,2016,6,15,16:30,53,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OT,MODENA,RG,21,WHI,350.0,STOLEN,104,Mount Pleasant West (104),,-79.38694,8549,"{u'type': u'Point', u'coordinates': (-79.38694, 43.6992455)}"
8553,8481,GO-20169005921,THEFT UNDER - BICYCLE,2016-06-14T00:00:00,2016,6,14,12:00,13,Toronto,"Apartment (Rooming House, Condo)",Apartment,CC,,MT,21,RED,229.99,STOLEN,108,Briar Hill-Belgravia (108),,-79.4413071,8550,"{u'type': u'Point', u'coordinates': (-79.4413071, 43.702198)}"
8554,8482,GO-20169005922,THEFT UNDER - BICYCLE,2016-06-16T00:00:00,2016,6,16,00:00,51,Toronto,"Apartment (Rooming House, Condo)",Apartment,OT,12,RG,12,BLK,500.0,STOLEN,74,North St.James Town (74),,-79.3753738,8551,"{u'type': u'Point', u'coordinates': (-79.3753738, 43.6681976)}"
8555,8483,GO-20169005927,THEFT UNDER,2016-06-16T00:00:00,2016,6,16,23:00,55,Toronto,"Private Property (Pool, Shed, Detached Garage)",Other,SU,,MT,18,PLE,150.0,STOLEN,70,South Riverdale (70),,-79.3376541,8552,"{u'type': u'Point', u'coordinates': (-79.3376541, 43.6657562)}"
8556,8484,GO-20169005933,THEFT UNDER,2016-06-16T00:00:00,2016,6,16,17:30,14,Toronto,"Apartment (Rooming House, Condo)",Apartment,NO,BIGFOOT,MT,18,,950.0,STOLEN,84,Little Portugal (84),,-79.42304990000001,8553,"{u'type': u'Point', u'coordinates': (-79.4230499, 43.6411819)}"
8557,8485,GO-20169005935,THEFT UNDER,2016-06-16T00:00:00,2016,6,16,19:30,22,Toronto,"Apartment (Rooming House, Condo)",Apartment,FJ,,OT,24,SIL,1250.0,STOLEN,17,Mimico (includes Humber Bay Shores) (17),,-79.4834671,8554,"{u'type': u'Point', u'coordinates': (-79.4834671, 43.6204567)}"
8558,8486,GO-20169005936,THEFT UNDER - BICYCLE,2016-06-17T00:00:00,2016,6,17,01:00,14,Toronto,"Apartment (Rooming House, Condo)",Apartment,OT,PROJEKT 8,RG,8,BLU,500.0,STOLEN,78,Kensington-Chinatown (78),,-79.40387729999999,8555,"{u'type': u'Point', u'coordinates': (-79.4038773, 43.6549034)}"
8559,8487,GO-20169005940,THEFT UNDER - BICYCLE,2016-06-15T00:00:00,2016,6,15,08:00,51,Toronto,"Apartment (Rooming House, Condo)",Apartment,OT,,RG,12,BLK,800.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.3570175,8556,"{u'type': u'Point', u'coordinates': (-79.3570175, 43.6528702)}"
8560,8488,GO-20169005954,THEFT UNDER - BICYCLE,2016-06-17T00:00:00,2016,6,17,08:30,52,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OT,SQUADRA,RC,10,GRY,500.0,STOLEN,76,Bay Street Corridor (76),,-79.3837814,8557,"{u'type': u'Point', u'coordinates': (-79.3837814, 43.6478691)}"
8561,8489,GO-20169005954,THEFT UNDER - BICYCLE,2016-06-17T00:00:00,2016,6,17,08:30,52,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OT,,OT,1,GRY,0.0,STOLEN,76,Bay Street Corridor (76),,-79.3837814,8558,"{u'type': u'Point', u'coordinates': (-79.3837814, 43.6478691)}"
8562,8490,GO-20169005956,THEFT UNDER - BICYCLE,2016-06-14T00:00:00,2016,6,14,19:25,55,Toronto,Schools During Un-Supervised Activity,Other,OT,CROSSROADS,RG,21,BLK,500.0,STOLEN,69,Blake-Jones (69),,-79.34020229999999,8559,"{u'type': u'Point', u'coordinates': (-79.3402023, 43.67659)}"
8563,8491,GO-20169005957,THEFT UNDER - BICYCLE,2016-06-17T00:00:00,2016,6,17,13:25,53,Toronto,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,KO,PADDY WAGON,RG,1,BLK,800.0,STOLEN,97,Yonge-St.Clair (97),,-79.4013214,8560,"{u'type': u'Point', u'coordinates': (-79.4013214, 43.6856613)}"
8564,8492,GO-20169005957,THEFT UNDER - BICYCLE,2016-06-17T00:00:00,2016,6,17,13:25,53,Toronto,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,KO,PADDY WAGON,RG,1,BLK,800.0,STOLEN,97,Yonge-St.Clair (97),,-79.4013214,8561,"{u'type': u'Point', u'coordinates': (-79.4013214, 43.6856613)}"
8565,8493,GO-20169005959,THEFT UNDER,2016-06-16T00:00:00,2016,6,16,16:45,55,Toronto,"Apartment (Rooming House, Condo)",Apartment,OT,HARDROCK SPECIA,MT,18,GRY,1000.0,STOLEN,70,South Riverdale (70),,-79.35005190000001,8562,"{u'type': u'Point', u'coordinates': (-79.3500519, 43.6588211)}"
8566,8494,GO-20169005965,THEFT UNDER,2016-06-17T00:00:00,2016,6,17,15:30,55,Toronto,Bar / Restaurant,Commercial,MA,29ER REI MODEL,OT,27,BLK,800.0,STOLEN,70,South Riverdale (70),,-79.3292618,8563,"{u'type': u'Point', u'coordinates': (-79.3292618, 43.6604958)}"
8567,8495,GO-20169005968,THEFT UNDER - BICYCLE,2016-06-16T00:00:00,2016,6,16,23:35,14,Toronto,Bar / Restaurant,Commercial,CC,700C PRESTO,RC,21,BLU,400.0,STOLEN,95,Annex (95),,-79.40555570000001,8564,"{u'type': u'Point', u'coordinates': (-79.4055557, 43.6663017)}"
8568,8496,GO-20169005970,THEFT UNDER - BICYCLE,2016-06-18T00:00:00,2016,6,18,13:03,55,Toronto,"Apartment (Rooming House, Condo)",Apartment,CA,BADBOY,MT,27,BLK,2300.0,STOLEN,68,North Riverdale (68),,-79.3457184,8565,"{u'type': u'Point', u'coordinates': (-79.3457184, 43.6678276)}"
8569,8324,GO-20169005160,THEFT UNDER,2016-05-29T00:00:00,2016,5,29,11:15,51,Toronto,"Apartment (Rooming House, Condo)",Apartment,OT,ROCKHOPPER SPOR,MT,27,BLK,1015.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.3573685,8566,"{u'type': u'Point', u'coordinates': (-79.3573685, 43.6507759)}"
8570,8838,GO-20169007451,THEFT UNDER,2016-07-20T00:00:00,2016,7,20,06:50,13,Toronto,"Private Property (Pool, Shed, Detached Garage)",Other,CC,,MT,6,RED,0.0,STOLEN,109,Caledonia-Fairbank (109),,-79.45219420000001,8567,"{u'type': u'Point', u'coordinates': (-79.4521942, 43.6910896)}"
8571,8527,GO-20169006098,THEFT UNDER,2016-06-20T00:00:00,2016,6,20,11:30,14,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,UK,,RC,1,WHI,200.0,STOLEN,81,Trinity-Bellwoods (81),,-79.4118042,8568,"{u'type': u'Point', u'coordinates': (-79.4118042, 43.651123)}"
8572,8227,GO-20169004653,THEFT UNDER,2016-05-16T00:00:00,2016,5,16,16:00,52,Toronto,"Open Areas (Lakes, Parks, Rivers)",Outside,UK,DUTCH-STEP,RG,3,YEL,700.0,STOLEN,76,Bay Street Corridor (76),,-79.3801727,8569,"{u'type': u'Point', u'coordinates': (-79.3801727, 43.654007)}"
8573,8325,GO-20169005169,THEFT UNDER,2016-05-30T00:00:00,2016,5,30,17:00,11,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,NO,,MT,18,WHI,0.0,STOLEN,86,Roncesvalles (86),,-79.4468765,8570,"{u'type': u'Point', u'coordinates': (-79.4468765, 43.6401443)}"
8574,8839,GO-20169007454,THEFT UNDER - BICYCLE,2016-07-17T00:00:00,2016,7,17,10:05,53,Toronto,"Private Property (Pool, Shed, Detached Garage)",Other,CA,CYCLOCROSS 5,MT,10,SIL,2000.0,STOLEN,56,Leaside-Bennington (56),,-79.367775,8571,"{u'type': u'Point', u'coordinates': (-79.367775, 43.7138824)}"
8575,8937,GO-20169007865,THEFT UNDER - BICYCLE,2016-07-26T00:00:00,2016,7,26,13:35,14,Toronto,Bar / Restaurant,Commercial,OT,TOSCANA,OT,24,BLU,500.0,STOLEN,95,Annex (95),,-79.41019440000001,8572,"{u'type': u'Point', u'coordinates': (-79.4101944, 43.6653328)}"
8576,8528,GO-20169006099,THEFT UNDER - BICYCLE,2016-06-20T00:00:00,2016,6,20,18:00,52,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,TR,4500,MT,24,BLU,500.0,STOLEN,76,Bay Street Corridor (76),,-79.38095859999999,8573,"{u'type': u'Point', u'coordinates': (-79.3809586, 43.6520691)}"
8577,8840,GO-20169007456,THEFT UNDER - BICYCLE,2016-07-18T00:00:00,2016,7,18,18:00,55,Toronto,"Private Property (Pool, Shed, Detached Garage)",Other,MA,NAIL TRAIL 9.7,MT,20,BRN,2286.0,STOLEN,63,The Beaches (63),,-79.3008499,8574,"{u'type': u'Point', u'coordinates': (-79.3008499, 43.666584)}"
8578,8228,GO-20169004676,THEFT UNDER,2016-05-17T00:00:00,2016,5,17,15:26,52,Toronto,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",Other,UK,XPD,EL,3,BLK,2500.0,STOLEN,76,Bay Street Corridor (76),,-79.38398740000001,8575,"{u'type': u'Point', u'coordinates': (-79.3839874, 43.6629677)}"
8579,8938,GO-20169007870,THEFT UNDER - BICYCLE,2016-07-27T00:00:00,2016,7,27,14:00,52,Toronto,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,CC,SUPERCYCLE,MT,8,BLU,150.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.3804016,8576,"{u'type': u'Point', u'coordinates': (-79.3804016, 43.6399078)}"
8580,8326,GO-20169005170,THEFT UNDER,2016-05-25T00:00:00,2016,5,25,11:55,33,Toronto,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,GI,YUKON,MT,21,SIL,400.0,STOLEN,52,Bayview Village (52),,-79.3887787,8577,"{u'type': u'Point', u'coordinates': (-79.3887787, 43.769001)}"
8581,8529,GO-20169006101,THEFT UNDER - BICYCLE,2016-06-20T00:00:00,2016,6,20,19:45,13,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,UK,MILANO,RG,7,BLK,600.0,STOLEN,94,Wychwood (94),,-79.4264603,8578,"{u'type': u'Point', u'coordinates': (-79.4264603, 43.6748772)}"
8582,8841,GO-20169007463,THEFT UNDER - BICYCLE,2016-07-18T00:00:00,2016,7,18,12:00,14,Toronto,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,RA,,MT,18,BRN,350.0,STOLEN,85,South Parkdale (85),,-79.4224777,8579,"{u'type': u'Point', u'coordinates': (-79.4224777, 43.6399193)}"
8583,8229,GO-20169004685,THEFT UNDER,2016-05-18T00:00:00,2016,5,18,08:55,52,Toronto,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,TR,,MT,21,BLK,420.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.3782425,8580,"{u'type': u'Point', u'coordinates': (-79.3782425, 43.6417694)}"
8584,8530,GO-20169006102,THEFT UNDER - BICYCLE,2016-06-19T00:00:00,2016,6,19,22:00,14,Toronto,"Apartment (Rooming House, Condo)",Apartment,OT,SIRRUS SPORT,TO,24,GRY,800.0,STOLEN,84,Little Portugal (84),,-79.4272385,8581,"{u'type': u'Point', u'coordinates': (-79.4272385, 43.6453896)}"
8585,8939,GO-20169007873,THEFT UNDER - BICYCLE,2016-07-27T00:00:00,2016,7,27,17:20,51,Toronto,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,CA,SCALPEL 29ER 20,MT,22,WHI,4000.0,RECOVERED,71,Cabbagetown-South St.James Town (71),,-79.3677444,8582,"{u'type': u'Point', u'coordinates': (-79.3677444, 43.6631508)}"
8586,8327,GO-20169005171,THEFT UNDER - BICYCLE,2016-05-04T00:00:00,2016,5,4,08:45,32,Toronto,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,SC,HYDRA,RG,21,GRY,500.0,STOLEN,51,Willowdale East (51),,-79.41264340000001,8583,"{u'type': u'Point', u'coordinates': (-79.4126434, 43.7674179)}"
8587,8842,GO-20169007464,THEFT UNDER,2016-07-01T00:00:00,2016,7,1,09:00,51,Toronto,Universities / Colleges,Other,UK,SEAT + POST + L,OT,1,BLK,250.0,STOLEN,75,Church-Yonge Corridor (75),,-79.379776,8584,"{u'type': u'Point', u'coordinates': (-79.379776, 43.6562347)}"
8588,8230,GO-20169004687,THEFT UNDER,2016-05-18T00:00:00,2016,5,18,16:50,13,Toronto,"Apartment (Rooming House, Condo)",Apartment,CA,,TO,3,PLE,0.0,STOLEN,93,Dovercourt-Wallace Emerson-Junction (93),,-79.4485016,8585,"{u'type': u'Point', u'coordinates': (-79.4485016, 43.6715012)}"
8589,8531,GO-20169006107,THEFT UNDER,2016-06-20T00:00:00,2016,6,20,17:50,52,Toronto,Unknown,Other,UK,RAPTOR,EL,32,BLK,1000.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.38891600000001,8586,"{u'type': u'Point', u'coordinates': (-79.388916, 43.6439133)}"
8590,8532,GO-20169006110,THEFT UNDER,2016-06-09T00:00:00,2016,6,9,15:00,52,Toronto,"Apartment (Rooming House, Condo)",Apartment,UK,WHITE,RG,9,WHI,1000.0,STOLEN,76,Bay Street Corridor (76),,-79.3823166,8587,"{u'type': u'Point', u'coordinates': (-79.3823166, 43.6590424)}"
8591,8533,GO-20169006118,THEFT UNDER - BICYCLE,2016-06-18T00:00:00,2016,6,18,10:00,14,Toronto,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,MA,,RG,1,WHI,600.0,STOLEN,82,Niagara (82),,-79.4110413,8588,"{u'type': u'Point', u'coordinates': (-79.4110413, 43.6446609)}"
8592,8534,GO-20169006120,THEFT UNDER,2016-06-21T00:00:00,2016,6,21,07:30,52,Toronto,"Apartment (Rooming House, Condo)",Apartment,OT,,RG,21,WHI,400.0,STOLEN,76,Bay Street Corridor (76),,-79.3853912,8589,"{u'type': u'Point', u'coordinates': (-79.3853912, 43.6591721)}"
8593,8535,GO-20169006126,THEFT UNDER - BICYCLE,2016-06-21T00:00:00,2016,6,21,02:00,14,Toronto,"Single Home, House (Attach Garage, Cottage, Mobile)",House,OT,FAMILY,OT,8,BLK,4500.0,STOLEN,82,Niagara (82),,-79.4059906,8590,"{u'type': u'Point', u'coordinates': (-79.4059906, 43.6446381)}"
8594,8536,GO-20169006131,THEFT UNDER - BICYCLE,2016-06-19T00:00:00,2016,6,19,18:00,52,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,RA,,RC,10,SIL,400.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.377037,8591,"{u'type': u'Point', u'coordinates': (-79.377037, 43.641098)}"
8595,8537,GO-20169006131,THEFT UNDER - BICYCLE,2016-06-19T00:00:00,2016,6,19,18:00,52,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,UK,,BM,5,BLK,200.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.377037,8592,"{u'type': u'Point', u'coordinates': (-79.377037, 43.641098)}"
8596,8538,GO-20169006131,THEFT UNDER - BICYCLE,2016-06-19T00:00:00,2016,6,19,18:00,52,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OT,,TO,21,BLU,1800.0,STOLEN,77,Waterfront Communities-The Island (77),,-79.377037,8593,"{u'type': u'Point', u'coordinates': (-79.377037, 43.641098)}"
8597,8539,GO-20169006137,THEFT UNDER - BICYCLE,2016-06-21T00:00:00,2016,6,21,11:00,52,Toronto,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",Other,MA,,MT,12,GRY,1500.0,STOLEN,79,University (79),,-79.3937225,8594,"{u'type': u'Point', u'coordinates': (-79.3937225, 43.6672096)}"
8598,8540,GO-20169006144,THEFT UNDER,2016-06-17T00:00:00,2016,6,17,15:30,22,Toronto,Schools During Un-Supervised Activity,Other,RM,VAPOR 15,MT,21,GRY,700.0,STOLEN,15,Kingsway South (15),,-79.521637,8595,"{u'type': u'Point', u'coordinates': (-79.521637, 43.6502762)}"
8599,8541,GO-20169006145,THEFT UNDER - BICYCLE,2016-06-21T00:00:00,2016,6,21,15:10,32,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,GT,GT,MT,21,BLU,800.0,STOLEN,38,Lansing-Westgate (38),,-79.4119644,8596,"{u'type': u'Point', u'coordinates': (-79.4119644, 43.7647591)}"
8600,8542,GO-20169006149,THEFT UNDER - BICYCLE,2016-06-21T00:00:00,2016,6,21,17:05,14,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,RA,,MT,16,RED,0.0,STOLEN,81,Trinity-Bellwoods (81),,-79.4209824,8597,"{u'type': u'Point', u'coordinates': (-79.4209824, 43.6492767)}"
8601,8543,GO-20169006151,THEFT UNDER - BICYCLE,2016-06-21T00:00:00,2016,6,21,08:30,52,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,TR,1200,RC,27,RED,1300.0,STOLEN,76,Bay Street Corridor (76),,-79.38112640000001,8598,"{u'type': u'Point', u'coordinates': (-79.3811264, 43.6562729)}"
8602,8544,GO-20169006152,THEFT UNDER - BICYCLE,2016-06-17T00:00:00,2016,6,17,18:30,53,Toronto,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,KO,CINDER CONE,MT,30,BLK,1800.0,STOLEN,97,Yonge-St.Clair (97),,-79.4000702,8599,"{u'type': u'Point', u'coordinates': (-79.4000702, 43.686882)}"
8603,8545,GO-20169006153,THEFT UNDER,2016-06-09T00:00:00,2016,6,9,19:15,52,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,KH,URBAN XPRESS,RG,21,DBL,600.0,STOLEN,76,Bay Street Corridor (76),,-79.38968659999999,8600,"{u'type': u'Point', u'coordinates': (-79.3896866, 43.6574745)}"
8604,8546,GO-20169006161,THEFT UNDER - BICYCLE,2016-06-21T00:00:00,2016,6,21,09:00,52,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,KH,VITAMIN A,RG,18,SIL,250.0,STOLEN,76,Bay Street Corridor (76),,-79.3793335,8601,"{u'type': u'Point', u'coordinates': (-79.3793335, 43.6459312)}"
8605,8547,GO-20169006172,THEFT UNDER - BICYCLE,2016-06-21T00:00:00,2016,6,21,18:50,31,Toronto,"Apartment (Rooming House, Condo)",Apartment,NO,BUSHPILOT,MT,24,WHI,600.0,STOLEN,25,Glenfield-Jane Heights (25),,-79.5131302,8602,"{u'type': u'Point', u'coordinates': (-79.5131302, 43.7521935)}"
8606,8548,GO-20169006177,THEFT UNDER,2016-06-19T00:00:00,2016,6,19,23:45,14,Toronto,"Apartment (Rooming House, Condo)",Apartment,GF,TIBERON,OT,7,SIL,1000.0,STOLEN,83,Dufferin Grove (83),,-79.42763520000001,8603,"{u'type': u'Point', u'coordinates': (-79.4276352, 43.6561165)}"
8607,8549,GO-20169006177,THEFT UNDER,2016-06-19T00:00:00,2016,6,19,23:45,14,Toronto,"Apartment (Rooming House, Condo)",Apartment,GF,,MT,7,SIL,900.0,STOLEN,83,Dufferin Grove (83),,-79.42763520000001,8604,"{u'type': u'Point', u'coordinates': (-79.4276352, 43.6561165)}"
8608,8550,GO-20169006178,THEFT UNDER - BICYCLE,2016-06-21T00:00:00,2016,6,21,08:30,32,Toronto,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,SC,NETWORK,RG,7,SIL,300.0,STOLEN,37,Willowdale West (37),,-79.41651920000001,8605,"{u'type': u'Point', u'coordinates': (-79.4165192, 43.7684669)}"
8609,8552,GO-20169006186,THEFT UNDER,2016-06-21T00:00:00,2016,6,21,23:30,14,Toronto,"Apartment (Rooming House, Condo)",Apartment,OT,OSLO,OT,21,RED,1000.0,STOLEN,80,Palmerston-Little Italy (80),,-79.4099655,8606,"{u'type': u'Point', u'coordinates': (-79.4099655, 43.6614571)}"
8610,8553,GO-20169006187,THEFT UNDER - BICYCLE,2016-06-21T00:00:00,2016,6,21,12:30,13,Toronto,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OT,DOLCE,OT,10,SIL,800.0,STOLEN,94,Wychwood (94),,-79.4185028,8607,"{u'type': u'Point', u'coordinates': (-79.4185028, 43.6831131)}"
8611,8554,GO-20169006189,THEFT UNDER,2016-06-01T00:00:00,2016,6,1,07:00,14,Toronto,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Other,FJ,TRACK CLASSIC,OT,1,BLK,700.0,STOLEN,78,Kensington-Chinatown (78),,-79.40621949999999,8608,"{u'type': u'Point', u'coordinates': (-79.4062195, 43.652256)}"
8612,8555,GO-20169006198,THEFT UNDER,2016-06-09T00:00:00,2016,6,9,23:00,51,Toronto,"Apartment (Rooming House, Condo)",Apartment,NO,VFR4,RG,21,BLK,400.0,STOLEN,73,Moss Park (73),,-79.3675537,8609,"{u'type': u'Point', u'coordinates': (-79.3675537, 43.6590691)}"
