LANDMARK_NAME,ADDRESS,STOP_ID,LATITUDE,LONGITUDE,LOCATION
Legislature Building,10800 97 Avenue NW,1309,53.536150178855976,-113.5045834088636,"(53.536150178855976, -113.5045834088636)"
Shiloh Baptist Church,10727 114 Street NW,1905,53.5514809675793,-113.51793963650974,"(53.5514809675793, -113.51793963650974)"
Marvel College,10018 106 Street NW,1035,53.54082947769321,-113.50400077908863,"(53.54082947769321, -113.50400077908863)"
Police Services Calder Community Station,12540 132 Avenue NW,6539,53.59213154821551,-113.53795804547818,"(53.59213154821551, -113.53795804547818)"
Ritchie Pioneer Place,9743 77 Avenue NW,2419,53.51321174868174,-113.48195069706671,"(53.51321174868174, -113.48195069706671)"
Ukrainian Centre,11018 97 Street NW,1129,53.55898058152982,-113.49102052438498,"(53.55898058152982, -113.49102052438498)"
Police Services Calder Community Station,12540 132 Avenue NW,6487,53.5926915238898,-113.54103318266996,"(53.5926915238898, -113.54103318266996)"
Victoria County Apartments,8 Hooper Crescent NW,7631,53.58415037864724,-113.38750167200182,"(53.58415037864724, -113.38750167200182)"
Grosvenor House,10045 118 Street NW,1688,53.54103351207055,-113.52549561511772,"(53.54103351207055, -113.52549561511772)"
Kiwanis Place Senior Citizen's Lodge Apts,10330 120 Street NW,1970,53.54518875997147,-113.52870798700091,"(53.54518875997147, -113.52870798700091)"
Crestwood Montessori School,10042 164 Street NW,5552,53.539535449278404,-113.60262794080634,"(53.539535449278404, -113.60262794080634)"
Marketplace Chapel,2377 West Edmonton Mall NW,5004,53.52038788226155,-113.62252965380107,"(53.52038788226155, -113.62252965380107)"
Greenfield School Age Day Care (115 St.),4716 115 Street NW,2997,53.4854143308505,-113.52888868178685,"(53.4854143308505, -113.52888868178685)"
Sir Wilfrid Laurier Park,13221 Buena Vista Road NW,5095,53.512759870576325,-113.55252567305243,"(53.512759870576325, -113.55252567305243)"
YMCA Castledowns,11510 153 Avenue NW,6001,53.61678376399894,-113.5161985745419,"(53.61678376399894, -113.5161985745419)"
Signature Suites Edmonton House,10205 100 Avenue NW,1591,53.54024678591514,-113.49361368053735,"(53.54024678591514, -113.49361368053735)"
W.P. Wagner School of Science and Tech,6310 Wagner Road NW,2189,53.49934521432654,-113.44955131636277,"(53.49934521432654, -113.44955131636277)"
YMCA Child Care (11 Avenue/113 Street),1120 113 Street NW,4428,53.44306506561032,-113.52493230672277,"(53.44306506561032, -113.52493230672277)"
Belvedere LRT Station,58 Street 129 Avenue NW,7205,53.58791939206648,-113.43580549901588,"(53.58791939206648, -113.43580549901588)"
Mazankowski Alberta Heart Institute,8440 112 Street NW,2638,53.521282043572874,-113.52544493628758,"(53.521282043572874, -113.52544493628758)"
Rundle Park Golf Course,2909 118 Avenue NW,1446,53.563464756069685,-113.38929483934093,"(53.563464756069685, -113.38929483934093)"
Parkway Bingo,8775 51 Avenue NW,2297,53.488185487438926,-113.45763615074179,"(53.488185487438926, -113.45763615074179)"
Wellington Park Townhomes,14001 135A Avenue NW,6551,53.59501665407294,-113.56201899687682,"(53.59501665407294, -113.56201899687682)"
Guru Digital Arts College,10169 101 Street NW,1763,53.54334759749727,-113.49164558791972,"(53.54334759749727, -113.49164558791972)"
Holiday Inn Convention Centre,4520 76 Avenue NW,2148,53.512484888518294,-113.41039532804477,"(53.512484888518294, -113.41039532804477)"
Marlborough Manor,14535 54 Street NW,7473,53.60700036798921,-113.42340330951723,"(53.60700036798921, -113.42340330951723)"
Garneau Elem School,10925 87 Avenue NW,2785,53.521669185907676,-113.51223150569483,"(53.521669185907676, -113.51223150569483)"
Millwoods Family Clinic,2551 Hewes Way NW,3213,53.45616216802068,-113.42564436614457,"(53.45616216802068, -113.42564436614457)"
Alberta Baptist Association,11525 23 Avenue NW,4593,53.45403281470524,-113.52610463652984,"(53.45403281470524, -113.52610463652984)"
Jasper 111,11020 Jasper Avenue NW,1891,53.54097543548669,-113.50452707442601,"(53.54097543548669, -113.50452707442601)"
John L Haar Theatre,10045 155 Street NW,5021,53.54121082219531,-113.58787344072235,"(53.54121082219531, -113.58787344072235)"
Fort Road Bingo Association,13403 Fort Road NW,7433,53.594838673867415,-113.4282514566538,"(53.594838673867415, -113.4282514566538)"
Telus Tower,100 Street Jasper Avenue NW,1863,53.54103850167086,-113.49171850917607,"(53.54103850167086, -113.49171850917607)"
St Matthew R C Parish,13131 86 Street NW,7364,53.589178294721705,-113.47141659856946,"(53.589178294721705, -113.47141659856946)"
Chancery Hall,3 Sir Winston Churchill Square NW,1608,53.54487289606848,-113.49109926187259,"(53.54487289606848, -113.49109926187259)"
St Pius X Catholic Elem School,12214 128 Street NW,1965,53.576717168509596,-113.5417195569819,"(53.576717168509596, -113.5417195569819)"
Scott Gallery,10411 124 Street NW,1878,53.54695905564502,-113.53561365078039,"(53.54695905564502, -113.53561365078039)"
Pallisades Park Villas,14612 125 Street NW,6784,53.606997481130634,-113.54113494289194,"(53.606997481130634, -113.54113494289194)"
Police Services McDougall Community Station,10620 107 Avenue NW,1870,53.55106198077774,-113.50122541057114,"(53.55106198077774, -113.50122541057114)"
First Edmonton Place,10665 Jasper Avenue NW,1619,53.54101817478909,-113.50399857340578,"(53.54101817478909, -113.50399857340578)"
Ashbourne (Assisted Living),11148 84 Avenue NW,2410,53.52037460876636,-113.5209767853716,"(53.52037460876636, -113.5209767853716)"
Petroleum Plaza,108 Street 100 Avenue NW,1926,53.540921834489644,-113.50460312898325,"(53.540921834489644, -113.50460312898325)"
Claire Estates,10305 100 Avenue NW,1985,53.5408956749134,-113.49832777117565,"(53.5408956749134, -113.49832777117565)"
Kensington Elementary School,13410 119 Street NW,6492,53.594930221711884,-113.5274899909572,"(53.594930221711884, -113.5274899909572)"
Lebanese Druze Centre,14304 134 Avenue NW,6152,53.594478020559265,-113.56959205666642,"(53.594478020559265, -113.56959205666642)"
McKernan Park,7535 112 Street NW,2503,53.51180374662125,-113.52594279118702,"(53.51180374662125, -113.52594279118702)"
Church of The Nazarene First,14320 94 Street NW,7898,53.60612932716221,-113.48459151823138,"(53.60612932716221, -113.48459151823138)"
Northlands Park,7515 118 Avenue NW,1201,53.57079132639842,-113.458980048666,"(53.57079132639842, -113.458980048666)"
Lendrum Family Clinic,5526 111 Street NW,2623,53.49091808343163,-113.51645688461146,"(53.49091808343163, -113.51645688461146)"
Dovercourt Community League,13510 Dovercourt Avenue NW,5549,53.576128092293516,-113.55709593307624,"(53.576128092293516, -113.55709593307624)"
J Gallery,10036 164 Street NW,5190,53.53918400419501,-113.60232953055835,"(53.53918400419501, -113.60232953055835)"
Police Services North Division Station,14203 50 Street NW,7883,53.60715957067917,-113.41731205513607,"(53.60715957067917, -113.41731205513607)"
Westridge Estates A,7607 172 Street NW,5638,53.50739318761877,-113.61940425876766,"(53.50739318761877, -113.61940425876766)"
Square 104,10404 104 Avenue NW,1829,53.547000570574205,-113.50128824979062,"(53.547000570574205, -113.50128824979062)"
Cambridge Building,10024 Jasper Avenue NW,1763,53.54334759749727,-113.49164558791972,"(53.54334759749727, -113.49164558791972)"
Friendly Forest Child Care Center,16833 109 Street NW,6056,53.629432817750896,-113.51101984454222,"(53.629432817750896, -113.51101984454222)"
Police Services Calder Community Station,12540 132 Avenue NW,6138,53.592094650303174,-113.54004279106567,"(53.592094650303174, -113.54004279106567)"
Storyland Day Care,9320 Jasper Avenue NW,1248,53.54722816036357,-113.47673741592017,"(53.54722816036357, -113.47673741592017)"
Edmonton Chinese Christian Church,8810 65 Avenue NW,2224,53.502944497313045,-113.46647608094327,"(53.502944497313045, -113.46647608094327)"
St Mary Catholic Elementary School,490 Rhatigan Road East NW,4163,53.47658982907712,-113.58456844255153,"(53.47658982907712, -113.58456844255153)"
Southgate Shopping Centre,111 Street 51 Avenue NW,2216,53.485606697675706,-113.51630636440427,"(53.485606697675706, -113.51630636440427)"
Edmonton Expo Centre,7515 118 Avenue,1205,53.570689024262215,-113.46020415961893,"(53.570689024262215, -113.46020415961893)"
Bonnie Doon Tennis Courts,81 Street 88 Avenue NW,2250,53.524998795450855,-113.44918862132351,"(53.524998795450855, -113.44918862132351)"
EMS Station 27 (15724 100A Avenue),15724 100A Avenue NW,5102,53.54070300122869,-113.59177045925577,"(53.54070300122869, -113.59177045925577)"
Decore Hotels,10074 164 Street NW,5313,53.54124693564956,-113.60387911997132,"(53.54124693564956, -113.60387911997132)"
Andrews-McLaughlin Ltd,10011 114 Street NW,1827,53.53905836120027,-113.52142964922811,"(53.53905836120027, -113.52142964922811)"
Grandin LRT Station,110 Street 98 Avenue NW,1307,53.536518712759516,-113.50460927518219,"(53.536518712759516, -113.50460927518219)"
Angel's Dream Daycare,8945 153 Street NW,5176,53.5237093471023,-113.59143623578115,"(53.5237093471023, -113.59143623578115)"
YMCA Housing,10030 102A Avenue NW,1608,53.54487289606848,-113.49109926187259,"(53.54487289606848, -113.49109926187259)"
The Bounce 91.7,10212 Jasper Avenue NW,1737,53.543045762200194,-113.49463633104472,"(53.543045762200194, -113.49463633104472)"
Grand Trunk Arena,13025 112 Street NW,6353,53.592069468560446,-113.51323358145517,"(53.592069468560446, -113.51323358145517)"
Best Western Cedar Park Inn,5116 Gateway Boulevard NW,2337,53.48802271816906,-113.4942961856685,"(53.48802271816906, -113.4942961856685)"
Energy Square,10109 106 Street NW,1871,53.5429414005255,-113.50405152363821,"(53.5429414005255, -113.50405152363821)"
M. E. LaZerte High School,6804 144 Avenue NW,7456,53.604415527444985,-113.4430341168303,"(53.604415527444985, -113.4430341168303)"
Northmount Park,9204 140 Avenue NW,7538,53.603321040350295,-113.48559261802511,"(53.603321040350295, -113.48559261802511)"
Ritchie Community Centre,7727 98 Street NW,2082,53.51222529273385,-113.48241499452743,"(53.51222529273385, -113.48241499452743)"
Rexall Place,7424 118 Avenue NW,1204,53.5707148224575,-113.45994719280404,"(53.5707148224575, -113.45994719280404)"
Capital EX (formerly Klondike Days),118 Avenue 76 Street NW,1202,53.5707660761099,-113.45935778065818,"(53.5707660761099, -113.45935778065818)"
Edmonton House Suite Hotel (Coast),10205 100 Avenue NW,1457,53.54191311544061,-113.49030502524899,"(53.54191311544061, -113.49030502524899)"
CML HealthCare Imaging INC (North Town Mall),101A NorthTown Mall NW,7016,53.59988598143544,-113.49132959556862,"(53.59988598143544, -113.49132959556862)"
Kilkenny Park,7245 149A Avenue NW,7079,53.61129352860963,-113.45359675633807,"(53.61129352860963, -113.45359675633807)"
Princess Theatre,10337 82 Avenue NW,2860,53.51802153423974,-113.4972108790245,"(53.51802153423974, -113.4972108790245)"
Faith Lutheran School,11515 36 Street NW,1176,53.56714414479678,-113.39363452333339,"(53.56714414479678, -113.39363452333339)"
Days Inn Downtown Edmonton,10041 106 Street NW,1926,53.540921834489644,-113.50460312898325,"(53.540921834489644, -113.50460312898325)"
River West Christian Church,19815 45 Avenue NW,8113,53.48790520254322,-113.66536685718694,"(53.48790520254322, -113.66536685718694)"
Birks Art Gallery (1989) Ltd,12512 118 Avenue NW,1739,53.57021608128784,-113.54061234873856,"(53.57021608128784, -113.54061234873856)"
Century Park Transit Centre,111 Street 23 Avenue NW,4208,53.456542375989464,-113.51550752332457,"(53.456542375989464, -113.51550752332457)"
Campus de la Cite,9827 91 Street NW,2575,53.53826190114998,-113.4689887920713,"(53.53826190114998, -113.4689887920713)"
Belvedere LRT Station,58 Street 129 Avenue NW,7204,53.587926881682776,-113.43548824632187,"(53.587926881682776, -113.43548824632187)"
Cambridge Daycare Centre Ltd,10815 82 Avenue NW,2690,53.5173198385313,-113.51220607296626,"(53.5173198385313, -113.51220607296626)"
Phillips Building/Lofts,10169 104 Street NW,1777,53.541780875160576,-113.49727636828283,"(53.541780875160576, -113.49727636828283)"
University of Alberta Enterprise Square,10230 Jasper Avenue NW,1673,53.541005515030385,-113.49666703780073,"(53.541005515030385, -113.49666703780073)"
St Elizabeth Catholic Elem School,7712 36 Avenue NW,3291,53.46799748765815,-113.45060454155035,"(53.46799748765815, -113.45060454155035)"
Valleyview Manor,12207 Jasper Avenue NW,1098,53.541368652536605,-113.53301972096513,"(53.541368652536605, -113.53301972096513)"
North Glenora Community League,13535 109A Avenue NW,5240,53.554591580910824,-113.55543454749844,"(53.554591580910824, -113.55543454749844)"
Cineplex Odeon Westmall 8,8882 170 Street NW,5005,53.52035997262053,-113.62222833466129,"(53.52035997262053, -113.62222833466129)"
Lifestyle Options Retirement Communities (Whitemud),4069 106 Street NW,4143,53.4746905817835,-113.50581163112317,"(53.4746905817835, -113.50581163112317)"
Good Samaritan Society (83 Street),8425 83 Street NW,2549,53.517163672097084,-113.45523071302445,"(53.517163672097084, -113.45523071302445)"
Parklane Apartments,6205 178 Street NW,5636,53.49717129259524,-113.62932152684348,"(53.49717129259524, -113.62932152684348)"
Precious Moments Before & After School Care,10603 172 Avenue NW,6063,53.633539647223635,-113.50670887110022,"(53.633539647223635, -113.50670887110022)"
Government Centre Transit Centre,9804 107 Street NW,1310,53.535979515242616,-113.50460048502558,"(53.535979515242616, -113.50460048502558)"
Executive Royal Inn West,10010 178 Street NW,5769,53.53692915806598,-113.62764694896427,"(53.53692915806598, -113.62764694896427)"
All Saints Anglican Cathedral,10035 103 Street NW,1949,53.53888233772337,-113.49821580762733,"(53.53888233772337, -113.49821580762733)"
Confederation Park Tennis Courts,43 Avenue 114 Street NW,4524,53.47910908176521,-113.5251022007648,"(53.47910908176521, -113.5251022007648)"
Palace Casino,8882 170 Street NW,5007,53.52045016353139,-113.62233308107629,"(53.52045016353139, -113.62233308107629)"
University Infant Toddler Centre,83 Avenue 114 Street NW,2014,53.52038491574596,-113.52581684413015,"(53.52038491574596, -113.52581684413015)"
Lakewood Heights,890 Lakewood Road North NW,3224,53.462522131863416,-113.44999762415833,"(53.462522131863416, -113.44999762415833)"
Edmonton Community Worship Hour,9861 84 Avenue NW,2659,53.51815782263538,-113.48698661418565,"(53.51815782263538, -113.48698661418565)"
Parkallen Apartments,6645 111 Street NW,2745,53.50232958630006,-113.51183557554961,"(53.50232958630006, -113.51183557554961)"
McKernan Community League,11341 78 Avenue NW,2863,53.51219594443421,-113.52513941174846,"(53.51219594443421, -113.52513941174846)"
Sherwood Elementary School,9550 152 Street NW,5266,53.531584289195145,-113.58196412812995,"(53.531584289195145, -113.58196412812995)"
Community of Christ (South),6919 83 Street NW,2542,53.50646997406113,-113.45517188346408,"(53.50646997406113, -113.45517188346408)"
Capilano/Vimy Campus,8205 90 Avenue NW,2196,53.52366495216773,-113.4561877983383,"(53.52366495216773, -113.4561877983383)"
Southminster-Steinhauer United Church Office,10740 19 Avenue NW,4257,53.447825828668144,-113.50672560579252,"(53.447825828668144, -113.50672560579252)"
Towne House Senior Citizen's Apts,10625 99 Avenue NW,1300,53.53614967890285,-113.50446274238173,"(53.53614967890285, -113.50446274238173)"
Hostelling International,10647 81 Avenue NW,2821,53.5176733136463,-113.49774271343017,"(53.5176733136463, -113.49774271343017)"
Clareview LRT Station,100 Clareview Transit Station NW,7908,53.6026045755088,-113.41198127314993,"(53.6026045755088, -113.41198127314993)"
Curves For Women Stadium,8145 112 Avenue NW,1723,53.559765751658475,-113.47108905852663,"(53.559765751658475, -113.47108905852663)"
Londonderry Athletic Grounds,14627 72 Street NW,7192,53.6054156604786,-113.44944217771823,"(53.6054156604786, -113.44944217771823)"
Cambridge Daycare Centre Ltd,10815 82 Avenue NW,2788,53.51816286439843,-113.50960303488911,"(53.51816286439843, -113.50960303488911)"
Getsemani Christian Church,12550 72 Street NW,7169,53.581029535904065,-113.45178250575388,"(53.581029535904065, -113.45178250575388)"
Southgate LRT Station,111 Street 51 Avenue NW,2114,53.48535656142589,-113.51667079405948,"(53.48535656142589, -113.51667079405948)"
World Health West,10403 172 Street NW,8954,53.54810413279382,-113.6179678500286,"(53.54810413279382, -113.6179678500286)"
City University,10328 81 Avenue NW,2891,53.5181694842569,-113.49820425279543,"(53.5181694842569, -113.49820425279543)"
St Timothy Catholic Elem School,14330 117 Street NW,6171,53.604968596741855,-113.52323821521385,"(53.604968596741855, -113.52323821521385)"
Millennium Pavilion Seniors' Lodge,7408 139 Avenue NW,7475,53.602917720886715,-113.4553667259292,"(53.602917720886715, -113.4553667259292)"
J. Percy Page School,2707 Millwoods Road NW,3011,53.45854786418912,-113.44559224144685,"(53.45854786418912, -113.44559224144685)"
McConnell Place West,8720 165 Street NW,5070,53.5196182009431,-113.60950901586916,"(53.5196182009431, -113.60950901586916)"
Claire Estates,10305 100 Avenue NW,1673,53.541005515030385,-113.49666703780073,"(53.541005515030385, -113.49666703780073)"
CDI College Edmonton North,9450 137 Avenue NW,7015,53.599812106252394,-113.49086217476099,"(53.599812106252394, -113.49086217476099)"
Islamic Centre University (Muslim Community Of Edmonton),10721 86 Avenue NW,2785,53.521669185907676,-113.51223150569483,"(53.521669185907676, -113.51223150569483)"
Tipton Park,10849 81 Avenue NW,2726,53.51580120658381,-113.51220843787384,"(53.51580120658381, -113.51220843787384)"
World Trade Centre,9990 Jasper Avenue NW,1120,53.5414714978211,-113.48789657925728,"(53.5414714978211, -113.48789657925728)"
Queen Mary Park Elem School,10935 113 Street NW,1122,53.5589772181579,-113.51619428676487,"(53.5589772181579, -113.51619428676487)"
Fairmont Hotel MacDonald The,10065 100 Street NW,1617,53.5435112825816,-113.48788704672148,"(53.5435112825816, -113.48788704672148)"
John D Bracco School,3150 139 Avenue NW,7466,53.602889984982326,-113.39001044324807,"(53.602889984982326, -113.39001044324807)"
Edith Rogers Jr High School,8308 Mill Woods Road NW,3242,53.474396960222414,-113.45877595717221,"(53.474396960222414, -113.45877595717221)"
Pleasantview Shopping Centre,11044 51 Avenue NW,2212,53.485058388493144,-113.51626740411308,"(53.485058388493144, -113.51626740411308)"
University of Alberta,114 Street 89 Avenue NW,2002,53.52474271038487,-113.52119894448869,"(53.52474271038487, -113.52119894448869)"
Ticketmaster West Edmonton Mall,170 Street 87 Avenue NW,5001,53.52022532929707,-113.62227476738077,"(53.52022532929707, -113.62227476738077)"
Balwin Day Care Centre,13112 68 Street NW,7458,53.59234336006268,-113.44798088152459,"(53.59234336006268, -113.44798088152459)"
Ethiopian Orthodox Church,11403 124 Street NW,1699,53.56369427483173,-113.53647184201449,"(53.56369427483173, -113.53647184201449)"
Santa Rosa Park,6725 121 Avenue NW,1633,53.575100514584484,-113.44630316395978,"(53.575100514584484, -113.44630316395978)"
Riverbend Child's Pavillion,5651 Riverbend Road NW,4027,53.49343499434488,-113.57837629736994,"(53.49343499434488, -113.57837629736994)"
YMCA Child Care (109 Street/162 Avenue),16227 109 Street NW,6027,53.62129603385411,-113.50990474070734,"(53.62129603385411, -113.50990474070734)"
Bell Tower,10104 103 Avenue NW,1691,53.54375828075449,-113.4889099648374,"(53.54375828075449, -113.4889099648374)"
First Edmonton Place,10665 Jasper Avenue NW,1926,53.540921834489644,-113.50460312898325,"(53.540921834489644, -113.50460312898325)"
Fairmont Hotel MacDonald The,10065 100 Street NW,1707,53.5433555420722,-113.4892919814239,"(53.5433555420722, -113.4892919814239)"
Southgate Shopping Centre,111 Street 51 Avenue NW,2205,53.48530045292535,-113.51612905634518,"(53.48530045292535, -113.51612905634518)"
Jasper Plaza Childcare Centre,10034 167 Street NW,5060,53.541406203639276,-113.60858441757136,"(53.541406203639276, -113.60858441757136)"
National Kickboxing (Edmonton) Corp,14839 118 Avenue NW,5541,53.570329715827576,-113.57626826285906,"(53.570329715827576, -113.57626826285906)"
Wind Warriors Boxing Club,13362 114 Avenue NW,1901,53.56328149827939,-113.55075496269647,"(53.56328149827939, -113.55075496269647)"
McKernan Park,7535 112 Street NW,2505,53.51290778545859,-113.52562895433333,"(53.51290778545859, -113.52562895433333)"
Aboriginal Learning Services,9624 108 Avenue NW,1295,53.55399886829608,-113.49020506711892,"(53.55399886829608, -113.49020506711892)"
Londonderry Junior High School,7104 144 Avenue NW,7188,53.60606250476011,-113.4513677143732,"(53.60606250476011, -113.4513677143732)"
Hong Park Tae Kwon Do College,3042 106 Street NW,4584,53.46306639084788,-113.50240797645526,"(53.46306639084788, -113.50240797645526)"
Queen of Martyrs (Vietnamese),10830 96 Street NW,1169,53.555951887770235,-113.48462806816303,"(53.555951887770235, -113.48462806816303)"
Lewis Farms Transit Centre,199 Street Webber Greens Drive NW,8609,53.52327077416143,-113.66738027245925,"(53.52327077416143, -113.66738027245925)"
The Family Centre,9912 106 Street NW,1891,53.54097543548669,-113.50452707442601,"(53.54097543548669, -113.50452707442601)"
Norquest College (107 Street),10704 102 Avenue NW,1643,53.542558396238846,-113.50487066156622,"(53.542558396238846, -113.50487066156622)"
The InKind Centre,16821 113 Avenue NW,8935,53.55939932909426,-113.61511930889847,"(53.55939932909426, -113.61511930889847)"
Oakwood Towers,10150 117 Street NW,1939,53.540594959322156,-113.52142740511331,"(53.540594959322156, -113.52142740511331)"
Real Estate Training Institute,11010 142 Street NW,5265,53.55681284269797,-113.56568847406945,"(53.55681284269797, -113.56568847406945)"
Alberta Career Computer Center Inc,10301 109 Street NW,1684,53.54634157107943,-113.50924719483511,"(53.54634157107943, -113.50924719483511)"
Epcor,10065 Jasper Avenue NW,1243,53.54216205148653,-113.49390763328472,"(53.54216205148653, -113.49390763328472)"
Kings University,9125 50 Street NW,2775,53.526113225941494,-113.4188472294672,"(53.526113225941494, -113.4188472294672)"
Gold Bar Community League,4620 105 Avenue NW,2562,53.548874195119545,-113.41135326572248,"(53.548874195119545, -113.41135326572248)"
Calder Seniors Drop-In Centre,12963 120 Street NW,6253,53.58760683496506,-113.52752637628716,"(53.58760683496506, -113.52752637628716)"
Old Strathcona Farmers Market,10310 83 Avenue NW,2632,53.51843569596126,-113.4974019864465,"(53.51843569596126, -113.4974019864465)"
Edmonton Soccer Centre - East,12720 Victoria Trail NW,7870,53.580953957754396,-113.3827611559697,"(53.580953957754396, -113.3827611559697)"
Stollery Childrens Hospital,8440 112 Street NW,2019,53.5199360524483,-113.52592740412476,"(53.5199360524483, -113.52592740412476)"
Jasper Place Child Care Society,8755 170 Street NW,5545,53.519636263954965,-113.61229830016221,"(53.519636263954965, -113.61229830016221)"
First Memorial Funeral Services,10541 81 Avenue NW,2845,53.51816255734261,-113.50084292399433,"(53.51816255734261, -113.50084292399433)"
Edmonton Gay Pride Festival,Sir Winston Churchill Square NW,1763,53.54334759749727,-113.49164558791972,"(53.54334759749727, -113.49164558791972)"
Parkdale/Cromdale Community League,11335 85 Street NW,1592,53.56575974533448,-113.47116522640063,"(53.56575974533448, -113.47116522640063)"
Callingwood Arena,17740 69 Avenue NW,5778,53.503021920069216,-113.63246579866643,"(53.503021920069216, -113.63246579866643)"
YMCA Child Care (127 Street/109 Avenue),10950 127 Street NW,1657,53.55105229787218,-113.5414687620652,"(53.55105229787218, -113.5414687620652)"
Victory Christian School,11520 Ellerslie Road SW,9038,53.42491927255054,-113.52424699156286,"(53.42491927255054, -113.52424699156286)"
Amblewood Terrace,8103 29 Avenue NW,3229,53.458767293816486,-113.45421683661837,"(53.458767293816486, -113.45421683661837)"
Fire Station #8 (12503 128 Street),12503 128 Street NW,6122,53.58140520374671,-113.54103464722326,"(53.58140520374671, -113.54103464722326)"
Meadows Community Recreation Centre,2704 - 17 street,3861,53.45779547272513,-113.37679464269888,"(53.45779547272513, -113.37679464269888)"
YMCA Child Care (105 Street/60A Avenue),10541 60A Avenue NW,2887,53.496520685145306,-113.5043371726596,"(53.496520685145306, -113.5043371726596)"
City Square Tower,10020 103 Avenue NW,1364,53.54523148344979,-113.49089882603866,"(53.54523148344979, -113.49089882603866)"
Oliver Community League,10326 118 Street NW,1692,53.54494338415215,-113.52122748497054,"(53.54494338415215, -113.52122748497054)"
Peter Pan Child Care Centres 1,126 Millbourne Shopping Centre NW,3659,53.473104633504484,-113.45126154552732,"(53.473104633504484, -113.45126154552732)"
Michener Park,122 Street & 48 Avenue NW,2511,53.487780987662234,-113.54129261185268,"(53.487780987662234, -113.54129261185268)"
EMS Station 42 (10539 105 Street),10539 105 Street NW,1679,53.546116270390996,-113.50040847737941,"(53.546116270390996, -113.50040847737941)"
Scott Gallery,10411 124 Street NW,1910,53.54672367155327,-113.53516359398525,"(53.54672367155327, -113.53516359398525)"
Highlands Library,6710 118 Avenue NW,1588,53.570753482181445,-113.44290287688084,"(53.570753482181445, -113.44290287688084)"
Wyndham Crossing Apartments,4807 137 Avenue NW,7727,53.59638550906476,-113.41365371728949,"(53.59638550906476, -113.41365371728949)"
Glengarry Child Care Society,13315 89 Street NW,7280,53.592449007784,-113.47957730792066,"(53.592449007784, -113.47957730792066)"
The Bounce 91.7,10212 Jasper Avenue NW,1777,53.541780875160576,-113.49727636828283,"(53.541780875160576, -113.49727636828283)"
Coast Edmonton House Suite Hotel,10205 100 Avenue NW,1322,53.54083383673518,-113.49644278856147,"(53.54083383673518, -113.49644278856147)"
Kinsmen Twin Arena,1979 111 Street NW,4477,53.44844977400584,-113.51647268633609,"(53.44844977400584, -113.51647268633609)"
Antioch Church Of Edmonton,10014 81 Avenue NW,2840,53.517184401471646,-113.48630481618233,"(53.517184401471646, -113.48630481618233)"
Telephone Historical Centre,10440 108 Avenue NW,1982,53.55133725848405,-113.50043752259597,"(53.55133725848405, -113.50043752259597)"
Greenview Elementary School,5904 38 Avenue NW,3454,53.4737407600349,-113.42974488250896,"(53.4737407600349, -113.42974488250896)"
Alberta Place Suite Hotels,10049 103 Street NW,1823,53.54138639784364,-113.49749224461621,"(53.54138639784364, -113.49749224461621)"
Seventh Day Adventist Churches & School (Central),10131 111 Avenue NW,1553,53.55897681945371,-113.49437103054605,"(53.55897681945371, -113.49437103054605)"
Peter Hemingway Fitness & Leisure Center in Coronation Park,13808 111 Avenue NW,5206,53.560846972099036,-113.55574628552094,"(53.560846972099036, -113.55574628552094)"
Canadian Tire (North) - 9603 162 Avenue,9603 162 Avenue,7851,53.62442683266259,-113.48719521524265,"(53.62442683266259, -113.48719521524265)"
McIntyre Park,104 Street 83 Avenue NW,2632,53.51843569596126,-113.4974019864465,"(53.51843569596126, -113.4974019864465)"
Refuge Temple Apostalic Church,6607 31 Avenue NW,3264,53.4584526172944,-113.43675529725883,"(53.4584526172944, -113.43675529725883)"
West Harvest Inn,17803 Stony Plain Road NW,8904,53.541478047105976,-113.62828589671804,"(53.541478047105976, -113.62828589671804)"
Presbyterian Church Strathcona,8116 105 Street NW,2821,53.5176733136463,-113.49774271343017,"(53.5176733136463, -113.49774271343017)"
Ticketmaster Jubilee Auditorium,11445 87 Avenue NW,2014,53.52038491574596,-113.52581684413015,"(53.52038491574596, -113.52581684413015)"
Rutherford Library,114 Street 89 Avenue NW,2316,53.52514851206923,-113.52155629109248,"(53.52514851206923, -113.52155629109248)"
Thomas Rhatigan Park,270 Rhatigan Road East NW,4465,53.47474344565111,-113.58335137458681,"(53.47474344565111, -113.58335137458681)"
Victoria Trail Apartments,14808 26 Street NW,7560,53.610154390370234,-113.37851244189687,"(53.610154390370234, -113.37851244189687)"
Pleasantview Community League,10860 57 Avenue NW,2793,53.49448468231367,-113.51182019254495,"(53.49448468231367, -113.51182019254495)"
Yellowbird East Community League,10710 19 Avenue NW,4161,53.44806793600045,-113.50226716738128,"(53.44806793600045, -113.50226716738128)"
Market Square Mall Fort Sask,Fort Saskatchewan,7938,53.71370091750697,-113.20959042580012,"(53.71370091750697, -113.20959042580012)"
Shepherd's Care Kensington Village,12603 135 Avenue NW,6360,53.59601721761654,-113.5412690353139,"(53.59601721761654, -113.5412690353139)"
World Trade Centre,9990 Jasper Avenue NW,1950,53.54328161846287,-113.4909222223909,"(53.54328161846287, -113.4909222223909)"
St Teresa Catholic Elem School,11350 25 Avenue NW,4164,53.45375804073329,-113.52479792658438,"(53.45375804073329, -113.52479792658438)"
