_id,LONGITURE,INSPECTION_CLOSED_DATE,INSPECTION_OPENED_DATE,PROPERY_WARD,LATITUDE,VIOLATION_DESCRIPTION,PROPERTY_ADDRESS,VIOLATION_FIRE_CODE
2234954,-79.30868221029999,2018-02-21 22:05:05,2017-12-07 21:58:35,16,43.7381014953,6.2.1.2 Maintenance,1780 Victoria Park Ave,6.2.1.2
2234955,-79.4244786058,2017-11-24 19:41:28,2017-11-22 18:18:45,8,43.7039550358,,15 Shallmar Blvd,
2234956,-79.5304239994,2017-12-01 21:34:27,2017-11-28 16:22:17,3,43.6464066096,,57 Mabelle Ave,
2234957,-79.3736609333,2017-11-27 22:55:45,2017-11-27 22:55:45,13,43.668062810600006,,200 Wellesley St E,
2234958,-79.3241237425,2018-01-11 15:36:05,2017-11-28 22:25:00,22,43.778286818699996,2.2.3.2 Maintenance of closures,2739 Victoria Park Ave,2.2.3.2
2234959,-79.381000925,2018-04-19 14:00:00,2017-11-17 17:00:00,13,43.663077243000004,2.2.3.4 Door in a fire separation,51 Alexander St,2.2.3.4
2234960,-79.2871199966,2017-12-05 20:30:50,2017-12-05 20:30:50,20,43.6922807906,,10 Macey Ave,
2234961,-79.4018701379,2018-08-07 15:55:11,2017-12-01 21:52:10,11,43.6690085871,2.7.1.7 Maintenance and lighting for exits,485 Huron St,2.7.1.7
2234962,-79.4468063117,2018-03-21 18:30:57,2017-12-01 15:00:26,6,43.785344988599995,2.2.3.2 Maintenance of closures,6000 Bathurst St,2.2.3.2
2234963,-79.5041820986,2018-02-27 17:03:21,2017-12-20 15:10:19,5,43.6879285171,6.2.1.2 Maintenance,65 B Emmett Ave,6.2.1.2
2234964,-79.436948304,2018-02-01 18:19:26,2017-12-05 13:29:14,6,43.7553047616,1.1.2.1./6.4.3.5. Records of Test (Flow and Pressure Tests),569 Sheppard Ave W,1.1.2.1./6.4.3.5.
2234965,-79.436948304,2018-02-01 18:19:26,2017-12-05 13:29:14,6,43.7553047616,2.2.3.2 Maintenance of closures,569 Sheppard Ave W,2.2.3.2
2234966,-79.5347078156,2018-09-07 18:35:55,2017-12-06 19:24:21,5,43.7075252004,7.2.2.1 Testing,2450 Weston Rd,7.2.2.1
2234967,-79.50445776149999,2018-01-09 12:54:41,2017-12-08 16:02:03,5,43.708111644700004,2.2.3.2 Maintenance of closures,1855 Jane St,2.2.3.2
2234968,-79.5178201808,2018-06-28 20:56:18,2017-12-14 14:34:28,7,43.7553825332,2.8.2.1 Measures in a fire safety plan,2970 Jane St,2.8.2.1
2234969,-79.5094578761,2019-01-22 19:59:55,2017-12-06 15:03:32,7,43.7651648539,2.4.1.1 Accumulation of combustible materials,310 Niska Rd,2.4.1.1
2234970,-79.42849810050001,2018-03-05 21:26:32,2017-12-05 21:43:05,4,43.635622675200004,6.3.1.2 Monitoring,40 Tyndall Ave,6.3.1.2
2234971,-79.4292170392,2018-08-16 12:40:27,2017-11-22 20:49:04,4,43.637378606000006,9.6.3.7 Interior finishes,118 Tyndall Ave,9.6.3.7
2234972,-79.435611219,2018-02-14 21:56:43,2017-10-10 18:34:45,4,43.6369589239,9.6.3.9 Emergency lighting,145 Jameson Ave,9.6.3.9
2234973,-79.43565646479999,2018-10-11 20:32:56,2017-10-19 21:15:39,4,43.635119188900006,2.2.2.1 Damaged fire separations,100 Jameson Ave,2.2.2.1
2234974,-79.4297211776,2017-12-06 22:20:58,2017-10-06 12:15:07,4,43.638192517700006,"2.7.2.2 Requirements for locking, latching and fastening devices",1251 King St W,2.7.2.2
2234975,-79.3717210615,2018-12-11 14:10:31,2017-11-02 20:00:07,13,43.669078059700006,"6.5.1.2 Repair, replacement, alterations, inspection, testing and maintenance",260 Wellesley St E,6.5.1.2
2234976,-79.4279645858,2018-03-08 16:09:17,2017-10-03 19:40:29,4,43.637071376899996,6.3.1.2 Monitoring,115 Tyndall Ave,6.3.1.2
2234977,-79.418858111,2018-02-27 21:24:28,2017-12-14 18:08:50,12,43.6853017026,1.1.2.3 Records to be made available on request,31 Tichester Rd,1.1.2.3
2234978,-79.5158718598,2018-05-28 14:04:01,2017-10-11 19:08:57,2,43.6860920205,2.8.2.1 Measures in a fire safety plan,45 La Rose Ave,2.8.2.1
2234979,-79.5158718598,2018-05-28 14:04:01,2017-10-11 19:08:57,2,43.6860920205,9.6.3.6 Exit signs,45 La Rose Ave,9.6.3.6
2234980,-79.3473574848,2018-05-17 19:05:26,2017-10-04 21:27:09,17,43.7814235784,1.1.2.3./6.6.3.5. Records of Test (Fire Pump),30 Godstone Rd,1.1.2.3./6.6.3.5.
2234981,-79.3473574848,2018-05-17 19:05:26,2017-10-04 21:27:09,17,43.7814235784,1.1.2.3./6.7.1.1. Records of Test (Emergency Power Systems),30 Godstone Rd,1.1.2.3./6.7.1.1.
2234982,-79.3473574848,2018-05-17 19:05:26,2017-10-04 21:27:09,17,43.7814235784,6.5.1.5 Obstructions,30 Godstone Rd,6.5.1.5
2234983,-79.3473075283,2018-01-18 05:00:00,2017-10-03 04:00:00,17,43.768813945699996,1.1.2.3./6.7.1.1. Records of Test (Emergency Power Systems),95 Havenbrook Blvd,1.1.2.3./6.7.1.1.
2234984,-79.3836315451,2017-11-16 21:26:14,2017-10-05 23:49:26,10,43.6421205154,,51 Lower Simcoe St,
2234985,-79.376809224,2017-10-23 15:19:02,2017-10-10 14:48:24,13,43.657607191000004,,155 Dalhousie St,
2234986,-79.5647387346,2018-05-02 14:38:17,2017-10-25 21:16:44,2,43.681182543199995,6.2.1.2 Maintenance,675 Martin Grove Rd,6.2.1.2
2234987,-79.56597332300001,2018-05-02 14:45:04,2017-09-30 00:41:19,2,43.6820350709,6.5.6.5 Spare sprinkler heads,695 Martin Grove Rd,6.5.6.5
2234988,-79.3010024488,2017-12-22 20:25:28,2017-11-09 18:21:07,19,43.717204370699996,2.7.3.2 Exit Signs,90 Parma Crt,2.7.3.2
2234989,-79.5525004391,2018-02-21 21:11:20,2017-11-29 21:43:56,2,43.67822939,9.6.4.10 Smoke alarms,53 Widdicombe Hill Blvd,9.6.4.10
2234990,-79.3855802239,2017-10-25 18:31:30,2017-10-11 15:00:10,10,43.654837970500004,2.2.3.2 Maintenance of closures,111 Chestnut St,2.2.3.2
2234991,-79.4899622792,2017-12-04 18:47:15,2017-09-20 17:08:39,3,43.6244469899,6.3.4.3 Duty to maintain in operating condition,250 Manitoba St,6.3.4.3
2234992,-79.5022582104,2017-10-17 17:28:25,2017-10-17 17:28:25,5,43.6994436146,,5 Harding Ave,
2234993,-79.3141615592,2018-01-03 05:00:00,2017-10-13 04:00:00,16,43.750813119200004,1.1.2.3./6.3.2.2. Records of Test (Fire Alarm),105 Rowena Dr,1.1.2.3./6.3.2.2.
2234994,-79.3102350058,2018-04-11 12:49:09,2017-10-02 18:49:38,16,43.7404974664,6.3.1.4 Fire Alarm Maintenance ,1840 Victoria Park Ave,6.3.1.4
2234995,-79.43645222720001,2018-04-23 15:05:19,2017-12-01 17:25:30,4,43.637386748500006,,1430 King St W,
2234996,-79.332845454,2017-10-19 19:32:07,2017-10-19 19:32:07,16,43.708313291,,701 Don Mills Rd,
2234997,-79.51325334970001,2018-01-05 05:00:00,2017-09-19 04:00:00,2,43.685159605200006,1.1.2.3./6.5.5.3. Records of Test (Water Flow Test),1 Richview Rd,1.1.2.3./6.5.5.3.
2234998,-79.5103162763,2017-11-23 20:49:04,2017-10-17 04:00:00,2,43.6806469466,1.1.2.2 Retention of records,10 Allanhurst Dr,1.1.2.2
2234999,-79.5103162763,2017-11-23 20:49:04,2017-10-17 04:00:00,2,43.6806469466,1.1.2.3./6.3.3.8 - Records of Test (Smoke Alarms),10 Allanhurst Dr,1.1.2.3./6.3.3.8
2235000,-79.51523486100001,2018-01-05 05:00:00,2017-10-19 04:00:00,2,43.684216416999995,1.1.2.3./6.3.2.2. Records of Test (Fire Alarm),39 Richview Rd,1.1.2.3./6.3.2.2.
2235001,-79.5083940455,2018-02-16 16:23:51,2017-10-18 21:19:00,3,43.601352388100004,2.2.2.1 Damaged fire separations,1 Coin St,2.2.2.1
2235002,-79.2380650277,2017-10-25 17:28:40,2017-10-23 19:55:21,21,43.740361621999995,,121 Trudelle St,
2235003,-79.50947243520001,2018-09-19 12:44:13,2017-10-23 20:11:59,6,43.7284632361,6.3.1.4 Fire Alarm Maintenance ,200 Exbury Rd,6.3.1.4
2235004,-79.3429451779,2018-06-15 04:00:00,2017-10-18 04:00:00,17,43.774135898900006,2.2.2.1 Damaged fire separations,110 Parkway Forest Dr,2.2.2.1
2235005,-79.291608709,2018-02-12 18:52:46,2018-01-10 16:30:42,22,43.782025088199994,2.16.2.1 Installation requirements,3825 Sheppard Ave E,2.16.2.1
2235006,-79.291608709,2018-02-12 18:52:46,2018-01-10 16:30:42,22,43.782025088199994,2.2.3.2 Maintenance of closures,3825 Sheppard Ave E,2.2.3.2
2235007,-79.3191374254,2018-02-12 18:30:45,2017-12-19 16:00:09,22,43.7767016395,2.2.3.3 Operation of closures,2008 Pharmacy Ave,2.2.3.3
2235008,-79.37709964310001,2018-04-05 04:00:00,2017-10-25 16:23:36,13,43.6625963867,2.2.3.2 Maintenance of closures,330 Jarvis St,2.2.3.2
2235009,-79.41425747619999,2018-07-16 14:11:18,2017-11-15 17:30:08,18,43.764995731899994,6.3.1.2 Monitoring,151 Beecroft Rd,6.3.1.2
2235010,-79.5856860585,2019-02-05 17:34:10,2017-11-01 13:07:55,2,43.640416166099996,2.2.3.2 Maintenance of closures,350 Mill Rd,2.2.3.2
2235011,-79.3916718817,2018-02-22 20:24:14,2017-12-18 22:09:39,17,43.7921587704,2.4.1.1 Accumulation of combustible materials,505 Cummer Ave,2.4.1.1
2235012,-79.25229348149999,2017-10-31 19:37:50,2017-10-27 14:42:09,20,43.7269627406,,10 Gordonridge Pl,
2235013,-79.3979987112,2018-04-23 12:52:19,2017-11-17 13:29:55,12,43.6881074516,1.1.2.3 Records to be made available on request,9 Deer Park Cres,1.1.2.3
2235014,-79.2167404949,2017-12-05 14:24:42,2017-12-04 14:04:18,25,43.804849308,,8 Silverbell Grv,
2235015,-79.5034322952,2018-02-16 22:19:34,2017-12-05 16:57:04,5,43.688645209300006,2.7.1.7 Maintenance and lighting for exits,55 Emmett Ave,2.7.1.7
2235016,-79.436948304,2018-02-01 18:19:26,2017-12-05 13:29:14,6,43.7553047616,2.2.3.1 Damaged closures,569 Sheppard Ave W,2.2.3.1
2235017,-79.50445776149999,2018-01-09 12:54:41,2017-12-08 16:02:03,5,43.708111644700004,6.3.1.2 Monitoring,1855 Jane St,6.3.1.2
2235018,-79.48846403600001,2018-03-01 15:49:50,2017-12-18 15:26:12,5,43.696553916999996,2.8.2.1 Measures in a fire safety plan,15 Martha Eaton Way,2.8.2.1
2235019,-79.5266771638,2017-12-14 16:34:17,2017-12-07 14:29:34,3,43.6503814116,,1320 Islington Ave,
2235020,-79.5178201808,2018-06-28 20:56:18,2017-12-14 14:34:28,7,43.7553825332,1.1.2.3./6.3.2.2. Records of Test (Fire Alarm),2970 Jane St,1.1.2.3./6.3.2.2.
2235021,-79.5178201808,2018-06-28 20:56:18,2017-12-14 14:34:28,7,43.7553825332,2.2.3.3 Operation of closures,2970 Jane St,2.2.3.3
2235022,-79.5178280471,2018-09-04 19:36:17,2017-12-07 22:08:10,7,43.7531434812,2.2.3.1 Damaged closures,2900 Jane St,2.2.3.1
2235023,-79.5094578761,2019-01-22 19:59:55,2017-12-06 15:03:32,7,43.7651648539,6.4.1.3 Fire department connections,310 Niska Rd,6.4.1.3
2235024,-79.4459161033,2018-09-07 15:51:33,2017-12-27 21:16:46,6,43.78208918560001,1.1.2.3./6.3.2.6. Records of Test (Smoke Alarms),155 Antibes Dr,1.1.2.3./6.3.2.6.
2235025,-79.4370573738,2019-02-07 19:34:43,2017-12-28 21:51:31,6,43.7478559496,1.1.2.3./6.3.2.2. Records of Test (Fire Alarm),4160 Bathurst St,1.1.2.3./6.3.2.2.
2235026,-79.522300555,2018-07-03 21:30:58,2017-12-28 15:30:28,7,43.770115213000004,2.2.2.1 Damaged fire separations,235 Gosford Blvd,2.2.2.1
2235027,-79.447735502,2018-12-13 14:06:09,2017-12-11 16:19:50,6,43.786076743500004,2.4.6.1 Electrical wiring,12 Rockford Rd,2.4.6.1
2235028,-79.4478362845,2019-01-16 12:30:52,2017-12-11 17:37:50,6,43.784966077200004,2.7.3.2 Exit Signs,15 Rockford Rd,2.7.3.2
2235029,-79.36788598529999,2017-12-13 19:32:46,2017-12-13 19:18:16,13,43.6557407864,,275 Shuter St,
2235030,-79.356535101,2017-12-13 21:30:05,2017-12-07 13:36:10,13,43.652693033,,455 Front St E,
2235031,-79.344641223,2018-08-23 20:58:37,2017-12-13 22:25:58,17,43.771058443,1.1.2.2 Retention of records,24 Forest Manor Rd,1.1.2.2
2235032,-79.344641223,2018-08-23 20:58:37,2017-12-13 22:25:58,17,43.771058443,1.1.2.3./6.5.5.3. Records of Test (Water Flow Test),24 Forest Manor Rd,1.1.2.3./6.5.5.3.
2235033,-79.5177662952,2018-05-02 13:00:38,2017-12-12 18:00:00,7,43.7615247984,2.2.3.2 Maintenance of closures,25 Stong Crt,2.2.3.2
2235034,-79.5177662952,2018-05-02 13:00:38,2017-12-12 18:00:00,7,43.7615247984,9.6.2.6 Protection of openings in fire separations,25 Stong Crt,9.6.2.6
2235035,-79.5445842342,2018-08-01 19:58:01,2018-01-02 12:49:27,7,43.7511911259,2.2.2.1 Damaged fire separations,2397 Finch Ave W,2.2.2.1
2235036,-79.28121152899999,2017-12-21 14:30:03,2017-12-21 14:30:03,22,43.77741649,,125 Village Green Sq,
2235037,-79.397124133,2018-05-02 17:13:52,2017-12-18 18:30:50,11,43.668551133,6.3.3.3 Duty to maintain in operating condition,1 Bedford Rd,6.3.3.3
2235038,-79.1950289002,2017-12-20 12:55:37,2017-12-19 22:36:55,24,43.7666915897,,4110 Lawrence Ave E,
2235039,-79.488468802,2017-09-20 16:41:57,2017-06-13 16:24:09,6,43.746940763999994,2.2.3.2 Maintenance of closures,3390 Keele St,2.2.3.2
2235040,-79.5133962124,2018-02-02 05:00:00,2017-12-28 05:00:00,7,43.751657010699994,2.2.3.3 Operation of closures,10 Yorkwoods Gt,2.2.3.3
2235041,-79.5796679779,2018-01-11 13:12:55,2017-12-21 17:02:26,1,43.7477321984,,40 Panorama Crt,
2235042,-79.4861676771,2018-05-29 20:48:17,2017-12-21 22:25:40,5,43.7072235732,2.3.2.2 Flameproofing treatments,1550 Lawrence Ave W,2.3.2.2
2235043,-79.3867946936,2018-01-02 16:43:32,2018-01-02 16:43:32,11,43.6687418913,,30 Charles St W,
2235044,-79.50436564399999,2018-02-22 21:52:57,2018-02-22 21:52:57,5,43.7164444337,,40 Falstaff Ave,
2235045,-79.2457468217,2018-03-16 04:00:00,2017-12-27 20:31:46,21,43.743477805299996,2.2.3.2 Maintenance of closures,1340 Danforth Rd,2.2.3.2
2235046,-79.468140737,2018-04-13 17:38:12,2018-01-18 22:24:21,5,43.69202835,6.4.2.7 Hose cabinets,2468 Eglinton Ave W,6.4.2.7
2235047,-79.576154353,2018-01-29 18:47:51,2017-12-28 16:22:21,2,43.632109971999995,2.8.1.2 Instructions in emergency procedures,4340 Bloor St W,2.8.1.2
2235048,-79.5015843988,2018-09-13 04:00:00,2017-12-28 05:00:00,7,43.76160337939999,6.4.2.6 Standpipe identification,1 Fountainhead Rd,6.4.2.6
2235049,-79.41552806989999,2018-01-08 16:37:23,2018-01-08 16:37:23,18,43.7772138133,,5460 Yonge St,
2235050,-79.5134047928,2018-01-11 22:01:41,2018-01-04 19:31:48,7,43.7242716939,7.2.5.1 Maintenance of certain fire emergency systems,170 Chalkfarm Dr,7.2.5.1
2235051,-79.5139674087,2018-02-09 14:20:40,2018-01-09 16:28:35,2,43.6846591865,,25 Richview Rd,
2235052,-79.51325334970001,2018-01-19 18:39:54,2018-01-09 16:24:49,2,43.685159605200006,,1 Richview Rd,
2235053,-79.404867313,2018-03-06 17:00:00,2018-01-09 17:00:00,10,43.636608001300004,2.8.1.2 Instructions in emergency procedures,215 Fort York Blvd,2.8.1.2
2235054,-79.3743704939,2018-02-12 19:11:46,2018-01-09 15:43:42,13,43.649060560200006,,30 Church St,
2235055,-79.4726731528,2018-01-24 21:02:49,2018-01-10 19:10:05,5,43.682260718900004,,600 Rogers Rd,
2235056,-79.2658187976,2018-01-11 21:00:33,2018-01-10 22:00:08,21,43.7524543208,,1470 Midland Ave,
2235057,-79.39035276,2018-02-21 05:00:00,2018-01-10 14:12:26,11,43.67057530100001,6.4.1.2 Testing,80 Cumberland St,6.4.1.2
2235058,-79.4550342405,2018-04-20 21:20:24,2018-01-10 21:44:28,8,43.711095482,6.3.1.4 Fire Alarm Maintenance ,3000 Dufferin St,6.3.1.4
2235059,-79.50445776149999,2018-03-01 21:29:17,2018-01-25 19:45:36,5,43.708111644700004,,1855 Jane St,
2235060,-79.6034011362,2018-01-29 13:42:44,2018-01-12 21:11:30,1,43.7205877776,,840 Queens Plate Dr,
2235061,-79.29275855430001,2018-01-23 18:56:42,2018-01-12 20:39:09,19,43.6962745234,,5 Massey Sq,
2235062,-79.291287219,2018-01-22 20:47:52,2018-01-22 20:47:52,19,43.695648592,,9 Crescent Pl,
2235063,-79.5088771047,2018-01-28 21:00:17,2018-01-26 20:00:33,7,43.7604567438,,15 Tobermory Dr,
2235064,-79.3968888902,2018-01-16 16:19:04,2018-01-12 19:52:12,10,43.6480159464,,438 Richmond St W,
2235065,-79.23038596800001,2018-01-12 21:00:36,2018-01-11 21:00:56,24,43.784665952,,937 Progress Ave,
2235066,-79.4282122762,2018-07-11 12:45:03,2018-04-10 16:00:18,12,43.6809371983,1.1.2.3./6.3.2.2. Records of Test (Fire Alarm),747 St Clair Ave W,1.1.2.3./6.3.2.2.
2235067,-79.4773234239,2017-12-28 20:16:09,2017-07-28 17:41:14,3,43.6294362353,1.1.2.3./6.4.3.5. Records of Test (Flow and Pressure Tests),2095 Lake Shore Blvd W,1.1.2.3./6.4.3.5.
2235068,-79.4773234239,2017-12-28 20:16:09,2017-07-28 17:41:14,3,43.6294362353,2.4.1.1 Accumulation of combustible materials,2095 Lake Shore Blvd W,2.4.1.1
2235069,-79.50859075609999,2018-09-07 13:03:52,2017-07-18 14:06:30,5,43.691334689399994,2.4.1.1 Accumulation of combustible materials,333 Sidney Belsey Cres,2.4.1.1
2235070,-79.4414803305,2017-11-15 13:33:10,2017-09-07 13:08:40,8,43.7018880313,1.1.2.1 Records to be prepared,855 Roselawn Ave,1.1.2.1
2235071,-79.512861413,2017-10-24 14:47:57,2017-07-25 20:29:10,2,43.682596017,2.2.3.2 Maintenance of closures,20 Fontenay Crt,2.2.3.2
2235072,-79.4487815017,2018-01-23 21:35:49,2017-12-08 13:41:40,12,43.6958123366,6.3.1.8 Repairs and alterations to fire alarm systems,1775 Eglinton Ave W,6.3.1.8
2235073,-79.5134047928,2017-11-23 14:53:33,2017-07-25 15:29:36,7,43.7242716939,1.1.2.3./6.3.2.2. Records of Test (Fire Alarm),170 Chalkfarm Dr,1.1.2.3./6.3.2.2.
2235074,-79.5134047928,2017-11-23 14:53:33,2017-07-25 15:29:36,7,43.7242716939,2.2.2.1 Damaged fire separations,170 Chalkfarm Dr,2.2.2.1
2235075,-79.4030545037,2018-06-05 16:53:21,2017-08-03 20:00:13,12,43.6890752462,2.7.1.7 Maintenance and lighting for exits,150 Heath St W,2.7.1.7
2235076,-79.4489791313,2017-09-20 21:05:59,2017-08-09 13:19:20,6,43.788874739499995,6.4.1.2 Testing,25 Fisherville Rd,6.4.1.2
2235077,-79.2860714033,2017-08-09 17:50:21,2017-08-09 17:50:21,21,43.7485143415,,1328 Birchmount Rd,
2235078,-79.3457777572,2018-01-04 19:55:43,2017-07-25 20:12:07,16,43.764621932299995,2.4.1.1 Accumulation of combustible materials,50 Graydon Hall Dr,2.4.1.1
2235079,-79.33343933489999,2018-04-10 17:40:41,2017-08-14 21:10:25,16,43.7546536057,2.1.2.2 Hazardous activities,44 Valley Woods Rd,2.1.2.2
2235080,-79.352624948,2018-01-19 15:46:21,2017-01-19 15:22:52,17,43.782305763000004,6.3.3.6 Disabling prohibited,2980 Don Mills Rd W,6.3.3.6
2235081,-79.3495861019,2017-12-04 16:12:28,2017-07-27 17:55:57,17,43.7763920506,9.6.2.12 Vertical service spaces,25 Leith Hill Rd,9.6.2.12
2235082,-79.3200537644,2018-01-11 20:18:10,2017-10-30 15:22:45,16,43.7595158074,6.4.2.1 Hose stations,51 Parkwoods Village Dr,6.4.2.1
2235083,-79.3875311961,2017-08-16 13:55:47,2017-08-16 13:55:47,13,43.6668150264,,1055 Bay St,
2235084,-79.39776040609999,2017-08-17 21:06:12,2017-08-17 21:06:12,12,43.688804973,,70 Delisle Ave,
2235085,-79.4803989264,2018-07-24 12:52:00,2017-07-25 19:35:53,5,43.7073903147,3.3.2.3 Pile clearance,1465 Lawrence Ave W,3.3.2.3
2235086,-79.4803989264,2018-07-24 12:52:00,2017-07-25 19:35:53,5,43.7073903147,6.3.1.4 Fire Alarm Maintenance ,1465 Lawrence Ave W,6.3.1.4
2235087,-79.351627018,2017-08-23 04:00:00,2017-08-18 04:00:00,14,43.6881568082,,80 Gowan Ave,
2235088,-79.2457468217,2017-08-31 17:29:56,2017-08-18 15:09:25,21,43.743477805299996,,1340 Danforth Rd,
2235089,-79.46459744229999,2017-09-14 20:25:05,2017-08-28 13:34:36,4,43.6575406896,,255 Glenlake Ave,
2235090,-79.3561095196,2017-08-22 20:30:36,2017-08-22 20:30:36,14,43.673945589,,655 Broadview Ave,
2235091,-79.3893617427,2018-03-01 19:47:00,2017-10-23 19:50:57,10,43.6509721376,6.3.3.3 Duty to maintain in operating condition,20 St Patrick St,6.3.3.3
2235092,-79.389615062,2018-06-01 14:58:57,2017-12-06 14:30:53,10,43.645601714499996,6.5.4.2 Test flushing,50 John St,6.5.4.2
2235093,-79.5845842891,2017-08-31 20:12:23,2017-08-29 18:14:08,2,43.63998164149999,,335 Mill Rd,
2235094,-79.33343933489999,2018-04-10 11:57:36,2017-08-14 20:38:15,16,43.7546536057,2.4.1.1 Accumulation of combustible materials,44 Valley Woods Rd,2.4.1.1
2235095,-79.33343933489999,2018-04-10 11:57:36,2017-08-14 20:38:15,16,43.7546536057,2.8.3.2 Frequency,44 Valley Woods Rd,2.8.3.2
2235096,-79.33343933489999,2018-04-10 11:57:36,2017-08-14 20:38:15,16,43.7546536057,6.3.1.5 Signal silencing,44 Valley Woods Rd,6.3.1.5
2235097,-79.3716121626,2017-09-08 18:00:07,2017-08-25 18:30:54,13,43.670497356300004,,135 Rose Ave,
2235098,-79.4363583389,2017-08-24 20:16:42,2017-08-24 20:16:42,4,43.6421900653,,20 West Lodge Ave,
2235099,-79.50445776149999,2017-08-28 20:15:30,2017-08-28 20:15:30,5,43.708111644700004,,1855 Jane St,
2235100,-79.37866359649999,2017-09-11 13:22:00,2017-09-11 13:22:00,13,43.665843764899996,,460 Jarvis St,
2235101,-79.3286037917,2017-10-12 04:00:00,2017-08-30 04:00:00,16,43.740861476899994,2.2.3.2 Maintenance of closures,7 Roanoke Rd,2.2.3.2
2235102,-79.4155291562,2017-09-21 03:59:00,2017-08-01 04:00:00,18,43.7681329404,6.3.1.4 Fire Alarm Maintenance ,35 Park Home Ave,6.3.1.4
2235103,-79.521671165,2017-09-07 21:13:27,2017-09-06 19:23:48,3,43.621760927,,1185 The Queensway,
2235104,-79.348101055,2017-08-24 18:30:28,2017-08-24 18:30:28,17,43.7682616864,,75 Havenbrook Blvd,
2235105,-79.388343855,2017-09-08 19:26:26,2017-09-08 18:44:47,10,43.649485220100004,,199 Richmond St W,
2235106,-79.360783756,2017-12-20 17:22:43,2017-09-07 13:14:40,14,43.678107418,"1.1.1.2 Check, inspect and test",70 Cambridge Ave,1.1.1.2
2235107,-79.37600340899999,2017-09-07 13:28:11,2017-09-06 12:50:13,13,43.651856293,,50 Lombard St,
2235108,-79.32540301819999,2018-01-08 05:00:00,2017-09-07 04:00:00,16,43.761593976099995,2.4.1.1 Accumulation of combustible materials,1284 York Mills Rd,2.4.1.1
2235109,-79.229683404,2017-12-20 20:00:57,2017-11-09 21:30:19,24,43.75979769,1.1.2.3./6.3.2.2. Records of Test (Fire Alarm),65 Greenbrae Crct,1.1.2.3./6.3.2.2.
2235110,-79.2563164754,2018-09-14 17:49:24,2017-12-13 22:03:39,21,43.7362636983,2.8.2.1 Measures in a fire safety plan,31 Gilder Dr,2.8.2.1
2235111,-79.4366087983,2017-12-07 20:54:09,2017-09-11 19:49:55,4,43.63765643,9.6.3.1 Access to exits,160 Jameson Ave,9.6.3.1
2235112,-79.4359351656,2018-04-19 12:33:36,2017-09-14 15:34:14,4,43.635854047399995,2.8.2.1 Measures in a fire safety plan,120 Jameson Ave,2.8.2.1
2235113,-79.4353464505,2018-04-17 20:50:04,2017-09-14 15:25:02,4,43.6343822215,2.2.2.1 Damaged fire separations,90 Jameson Ave,2.2.2.1
2235114,-79.376125273,2017-11-22 21:15:57,2017-09-08 20:36:34,13,43.646265626,6.3.1.4 - Fire alarm maintenance ,8 The Esplanade,6.3.1.4
2235115,-79.3709227315,2017-10-23 19:42:52,2017-09-11 13:53:09,13,43.657118655699996,,200 Sherbourne St,
2235116,-79.58515214,2017-11-01 15:51:27,2017-10-31 19:36:07,1,43.7592339743,,61 Markbrook Lane,
2235117,-79.5494302616,2017-11-01 13:32:30,2017-10-30 21:29:43,7,43.74934036609999,,10 Jayzel Dr,
2235118,-79.4143114895,2017-11-01 17:15:29,2017-10-30 17:05:58,18,43.781737297,,7 Bishop Ave,
2235119,-79.5258528138,2017-11-02 21:00:47,2017-11-02 21:00:47,3,43.647785657,,1276 Islington Ave,
2235120,-79.2315707273,2017-11-14 16:33:49,2017-11-03 15:11:27,24,43.774373483599994,,1050 Markham Rd,
2235121,-79.28769906560001,2017-11-07 14:51:04,2017-11-06 16:23:09,20,43.693978012799995,,30 Denton Ave,
2235122,-79.51363863,2017-11-06 19:30:11,2017-11-06 19:30:11,7,43.7522915804,,50 Driftwood Ave,
2235123,-79.505752773,2018-01-30 19:00:16,2017-11-06 14:28:09,7,43.764180371,2.2.3.2 Maintenance of closures,500 Murray Ross Pkwy,2.2.3.2
2235124,-79.505752773,2018-01-30 19:00:16,2017-11-06 14:28:09,7,43.764180371,6.4.2.6 Standpipe identification,500 Murray Ross Pkwy,6.4.2.6
2235125,-79.33256408140001,2017-11-13 05:00:00,2017-11-07 05:00:00,16,43.760177983599995,2.7.2.1 Door release hardware,1216 York Mills Rd,2.7.2.1
2235126,-79.30754897189999,2018-05-24 15:01:17,2017-11-02 21:13:35,16,43.7350883959,2.2.3.2 Maintenance of closures,1704 Victoria Park Ave,2.2.3.2
2235127,-79.349923805,2018-04-11 21:00:37,2017-11-02 21:12:52,17,43.777179623,2.8.2.1 Measures in a fire safety plan,24 Leith Hill Rd,2.8.2.1
2235128,-79.349923805,2018-04-11 21:00:37,2017-11-02 21:12:52,17,43.777179623,6.4.2.6 Standpipe identification,24 Leith Hill Rd,6.4.2.6
2235129,-79.3193275942,2018-02-01 16:50:28,2017-10-31 15:22:09,16,43.7628235472,2.4.1.1 Accumulation of combustible materials,1350 York Mills Rd,2.4.1.1
2235130,-79.29275855430001,2017-11-08 16:53:50,2017-11-08 16:53:50,19,43.6962745234,,5 Massey Sq,
2235131,-79.3765361369,2018-04-12 19:47:07,2017-11-10 13:31:04,13,43.6595590254,1.1.2.3./6.3.2.2. Records of Test (Fire Alarm),177 Mutual St,1.1.2.3./6.3.2.2.
