ID,NEIGHBOURHOOD_NAME,LOCATION_TYPE,SPECIES_BOTANICAL,SPECIES_COMMON,GENUS,SPECIES,CULTIVAR,DIAMETER_BREAST_HEIGHT,CONDITION_PERCENT,PLANTED_DATE,OWNER,Bears Edible Fruit,Type of Edible Fruit,COUNT,LATITUDE,LONGITUDE,LOCATION
610386,Charlesworth,Boulevard,Malus baccata,"Crabapple, Siberian",Malus,baccata,Spring Snow,6,65,2017-06-01,Parks,No,N/A,1,53.425644016898815,-113.39750081408853,"(53.425644016898815, -113.39750081408853)"
206073,Queen Alexandra,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,Bergeson,6,65,2004-06-01,Parks,No,N/A,1,53.51713791794559,-113.50490195262623,"(53.51713791794559, -113.50490195262623)"
355625,Strathcona,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,46,65,1990-01-01,Parks,No,N/A,1,53.51892474911187,-113.49120580458768,"(53.51892474911187, -113.49120580458768)"
604165,River Valley Kinnaird,Park,Pinus mugo,"Pine, Mugo",Pinus,mugo,,15,65,1990-01-01,Parks,No,N/A,1,53.54839620619276,-113.47500519021453,"(53.54839620619276, -113.47500519021453)"
209077,Thorncliff,Park,Populus x,"Poplar, Hybrid",Populus,x,Northwest,74,65,1990-01-01,Parks,No,N/A,1,53.51897683183407,-113.62809965572187,"(53.51897683183407, -113.62809965572187)"
464132,Pylypow Industrial,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,Brandon,8,65,2011-06-01,Parks,No,N/A,1,53.48799619296954,-113.4023260918221,"(53.48799619296954, -113.4023260918221)"
523130,Windermere,Park,Malus x adstringens,Crabapple,Malus,x,Thunderchild,8,65,2013-06-01,Parks,No,N/A,1,53.44598426389443,-113.61776616122884,"(53.44598426389443, -113.61776616122884)"
300513,Wellington,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,33,65,1990-01-01,Parks,No,N/A,1,53.597486570902085,-113.5620573485236,"(53.597486570902085, -113.5620573485236)"
418027,Summerside,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,Brandon,11,65,2007-06-01,Parks,No,N/A,1,53.421150709746264,-113.44819979922171,"(53.421150709746264, -113.44819979922171)"
197946,Inglewood,Park,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,30,65,1990-01-01,Parks,No,N/A,1,53.56732375947271,-113.54338372209466,"(53.56732375947271, -113.54338372209466)"
324795,Brookside,Park,Ulmus americana,"Elm, American",Ulmus,americana,,36,65,1990-01-01,Parks,No,N/A,1,53.49144722907524,-113.56783789438349,"(53.49144722907524, -113.56783789438349)"
267014,Alberta Avenue,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,49,65,1990-01-01,Parks,No,N/A,1,53.565041818585236,-113.49159349434319,"(53.565041818585236, -113.49159349434319)"
357392,Glastonbury,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,Brandon,14,65,1990-01-01,Parks,No,N/A,1,53.510529529785984,-113.67724703711504,"(53.510529529785984, -113.67724703711504)"
491389,Klarvatten,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,Patmore,8,65,2008-06-01,Parks,No,N/A,1,53.64197250813435,-113.47331107600715,"(53.64197250813435, -113.47331107600715)"
170668,Kilkenny,Park,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,13,65,1990-01-01,Parks,No,N/A,1,53.60569243581053,-113.44807947329691,"(53.60569243581053, -113.44807947329691)"
168696,Northmount,Buffer,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,15,65,1990-01-01,Parks,No,N/A,1,53.59987452665248,-113.46907787206575,"(53.59987452665248, -113.46907787206575)"
275407,Lago Lindo,Buffer,Picea pungens,"Spruce, Colorado",Picea,pungens,Green,23,65,1990-01-01,Parks,No,N/A,1,53.63369145607461,-113.49120485834825,"(53.63369145607461, -113.49120485834825)"
414263,Mactaggart,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,Brandon,7,65,2009-06-01,Parks,No,N/A,1,53.44322858916659,-113.55662595471712,"(53.44322858916659, -113.55662595471712)"
318848,Sherbrooke,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,,50,65,1990-01-01,Parks,No,N/A,1,53.57248325858232,-113.54691154249845,"(53.57248325858232, -113.54691154249845)"
522408,Chambery,Park,Aesculus glabra,Ohio Buckeye,Aesculus,glabra,,8,65,2015-06-01,Parks,No,N/A,1,53.63835652494329,-113.50919117145853,"(53.63835652494329, -113.50919117145853)"
352439,Ambleside,Park,Ulmus americana,"Elm, American",Ulmus,americana,Brandon,12,65,2007-06-01,Parks,No,N/A,1,53.42985426591626,-113.60637762526821,"(53.42985426591626, -113.60637762526821)"
342582,Beaumaris,Park,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,14,65,1990-01-01,Parks,No,N/A,1,53.61737362852099,-113.50033903087287,"(53.61737362852099, -113.50033903087287)"
353013,Beverly Heights,Park,Malus x adstringens,Crabapple,Malus,x,Thunderchild,7,65,2008-06-01,Parks,No,N/A,1,53.56778581909444,-113.41254995334997,"(53.56778581909444, -113.41254995334997)"
244451,River Valley Riverside,Park,Ulmus americana,"Elm, American",Ulmus,americana,,21,65,1990-01-01,Parks,No,N/A,1,53.54947443342022,-113.46578909468519,"(53.54947443342022, -113.46578909468519)"
145503,Thorncliff,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,Patmore,20,65,1990-01-01,Parks,No,N/A,1,53.519795248971306,-113.62179598567297,"(53.519795248971306, -113.62179598567297)"
375466,Glastonbury,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,Brandon,14,65,1990-01-01,Parks,No,N/A,1,53.498080519382185,-113.66462424904076,"(53.498080519382185, -113.66462424904076)"
474146,River Valley Laurier,Park,Picea glauca,"Spruce, White",Picea,glauca,,6,65,2012-06-01,Parks,No,N/A,1,53.51135589448711,-113.56914994374931,"(53.51135589448711, -113.56914994374931)"
539839,Mactaggart,Boulevard,Malus x adstringens,Crabapple,Malus,x,Gladiator,8,65,2014-06-01,Parks,No,N/A,1,53.43655525954112,-113.56266456883988,"(53.43655525954112, -113.56266456883988)"
179684,Parkview,Park,Populus tremula,"Aspen, Swedish Columnar",Populus,tremula,Erecta,22,65,1990-01-01,Parks,No,N/A,1,53.524985588048544,-113.56832064269024,"(53.524985588048544, -113.56832064269024)"
411437,Oleskiw,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,15,65,1990-01-01,Parks,No,N/A,1,53.500123065103274,-113.60199990819478,"(53.500123065103274, -113.60199990819478)"
223750,Parkallen,Buffer,Acer negundo,"Maple, Manitoba",Acer,negundo,,60,65,1990-01-01,Parks,No,N/A,1,53.506797498871805,-113.52290856358029,"(53.506797498871805, -113.52290856358029)"
538420,Charlesworth,Park,Populus tremuloides,"Aspen, Trembling",Populus,tremuloides,,11,65,2014-06-01,Parks,No,N/A,1,53.428479981525,-113.43063321883075,"(53.428479981525, -113.43063321883075)"
549148,Chappelle Area,Boulevard,Quercus macrocarpa,"Oak, Bur",Quercus,macrocarpa,,7,65,2015-06-01,Parks,No,N/A,1,53.40560141738865,-113.57893190480978,"(53.40560141738865, -113.57893190480978)"
173930,Greenview,Park,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,16,65,1990-01-01,Parks,No,N/A,1,53.474581602721074,-113.42708096503239,"(53.474581602721074, -113.42708096503239)"
441405,Duggan,Centre Median,Ulmus americana,"Elm, American",Ulmus,americana,Brandon,10,65,1990-01-01,Parks,No,N/A,1,53.476431465953944,-113.50438622750616,"(53.476431465953944, -113.50438622750616)"
423852,Rutherford,Park,Pinus sylvestris,"Pine, Scots",Pinus,sylvestris,,10,65,2010-06-01,Parks,No,N/A,1,53.41662694973728,-113.51944908977808,"(53.41662694973728, -113.51944908977808)"
517195,Windermere,Park,Aesculus glabra,Ohio Buckeye,Aesculus,glabra,,10,65,2014-06-01,Parks,No,N/A,1,53.43222826526116,-113.6273083200061,"(53.43222826526116, -113.6273083200061)"
573161,Chappelle Area,Park,Crataegus x mordenensis,Hawthorn,Crataegus,x,Snowbird,9,65,2014-06-01,Parks,No,N/A,1,53.404254201627595,-113.571392944966,"(53.404254201627595, -113.571392944966)"
209876,Malmo Plains,Park,Prunus pensylvanica,"Cherry, Pin",Prunus,pensylvanica,,11,65,1990-01-01,Parks,No,N/A,1,53.48512385474428,-113.52134583371571,"(53.48512385474428, -113.52134583371571)"
532205,Charlesworth,Park,Ulmus americana,"Elm, American",Ulmus,americana,Brandon,1,65,2016-06-01,Parks,No,N/A,1,53.429830027670285,-113.40969259019606,"(53.429830027670285, -113.40969259019606)"
504905,Ermineskin,Buffer,Prunus virginiana,Chokecherry,Prunus,virginiana,Schubert,11,65,2010-06-01,Parks,Yes,Schubert Chokecherry,1,53.45450842412952,-113.49312528146154,"(53.45450842412952, -113.49312528146154)"
336292,Sweet Grass,Park,Populus x,"Poplar, Hybrid",Populus,x,,95,65,1990-01-01,Parks,No,N/A,1,53.465700529544975,-113.5366554711248,"(53.465700529544975, -113.5366554711248)"
179683,Parkview,Park,Populus tremula,"Aspen, Swedish Columnar",Populus,tremula,Erecta,20,65,1990-01-01,Parks,No,N/A,1,53.52499055072697,-113.56797703663837,"(53.52499055072697, -113.56797703663837)"
423382,Kirkness,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,Patmore,13,65,1990-01-01,Parks,No,N/A,1,53.61594146801472,-113.38772633522149,"(53.61594146801472, -113.38772633522149)"
479457,River Valley Rundle,Park,Populus x,"Poplar, Hybrid",Populus,x,,39,65,1990-01-01,Parks,No,N/A,1,53.56649338963292,-113.38462733336767,"(53.56649338963292, -113.38462733336767)"
609066,Webber Greens,Park,Picea glauca,"Spruce, White",Picea,glauca,,6,65,2015-06-01,Parks,No,N/A,1,53.53379670857963,-113.66807185157064,"(53.53379670857963, -113.66807185157064)"
220027,Prince Rupert,Park,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,Patmore,10,65,1990-01-01,Parks,No,N/A,1,53.562298956747995,-113.52003834727317,"(53.562298956747995, -113.52003834727317)"
374504,Parkallen,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,29,65,1990-01-01,Parks,No,N/A,1,53.50757219758684,-113.51334688823425,"(53.50757219758684, -113.51334688823425)"
212475,Evansdale,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,10,65,1990-01-01,Parks,No,N/A,1,53.61568873614615,-113.4744741252354,"(53.61568873614615, -113.4744741252354)"
135861,Haddow,Park,Salix pentandra,"Willow, Laurel Leaf",Salix,pentandra,,18,65,1990-01-01,Parks,No,N/A,1,53.453798397083744,-113.59494709506983,"(53.453798397083744, -113.59494709506983)"
280700,River Valley Capitol Hill,Park,Picea glauca,"Spruce, White",Picea,glauca,,23,65,1990-01-01,Parks,No,N/A,1,53.53778746800691,-113.56522087637534,"(53.53778746800691, -113.56522087637534)"
624899,River Valley Mayfair,Park,Acer ginnala,"Maple, Amur",Acer,ginnala,,10,65,1990-01-01,Parks,No,N/A,1,53.53271096325047,-113.53689849043649,"(53.53271096325047, -113.53689849043649)"
262744,Belmont,Park,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,25,65,1990-01-01,Parks,No,N/A,1,53.599059260931625,-113.39345579225791,"(53.599059260931625, -113.39345579225791)"
537090,River Valley Victoria,Park,Larix,Larch,Larix,,,8,65,2015-06-01,Parks,No,N/A,1,53.534320295817665,-113.52249470125575,"(53.534320295817665, -113.52249470125575)"
583516,Ebbers,Boulevard,Tilia x flavescens,"Linden, Hybrid",Tilia,x,Dropmore,10,65,2017-06-01,Parks,No,N/A,1,53.6149683171986,-113.39478041051439,"(53.6149683171986, -113.39478041051439)"
597932,Glenridding Heights,Park,Picea glauca,"Spruce, White",Picea,glauca,,6,65,2018-06-01,Parks,No,N/A,1,53.42299589315599,-113.59649325462216,"(53.42299589315599, -113.59649325462216)"
177330,Glenwood,Park,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,32,65,1990-01-01,Parks,No,N/A,1,53.53716811068485,-113.61177171300663,"(53.53716811068485, -113.61177171300663)"
368065,Forest Heights,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,52,65,1990-01-01,Parks,No,N/A,1,53.53940936145582,-113.45191243419819,"(53.53940936145582, -113.45191243419819)"
138267,Hodgson,Park,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,12,65,1990-01-01,Parks,No,N/A,1,53.46127776534021,-113.56018949813227,"(53.46127776534021, -113.56018949813227)"
473209,McKernan,Service Lane,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,17,65,1990-01-01,Parks,No,N/A,1,53.51710977288576,-113.53002664729135,"(53.51710977288576, -113.53002664729135)"
258841,River Valley Mayfair,Park,Betula papyrifera,"Birch, Paper",Betula,papyrifera,,100,65,1990-01-01,Parks,No,N/A,1,53.53338961852143,-113.53454667614754,"(53.53338961852143, -113.53454667614754)"
170358,Capilano,Park,Acer ginnala,"Maple, Amur",Acer,ginnala,,15,65,1990-01-01,Parks,No,N/A,1,53.555698518965265,-113.41466902120756,"(53.555698518965265, -113.41466902120756)"
342662,Lauderdale,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,,28,65,1990-01-01,Parks,No,N/A,1,53.58751020433795,-113.50678699243937,"(53.58751020433795, -113.50678699243937)"
417163,Leger,Boulevard,Prunus virginiana,Chokecherry,Prunus,virginiana,Schubert,27,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.45732326324414,-113.56866145096812,"(53.45732326324414, -113.56866145096812)"
257977,River Valley Mayfair,Park,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,35,65,1990-01-01,Parks,No,N/A,1,53.52884163339927,-113.53733954231255,"(53.52884163339927, -113.53733954231255)"
237913,Bearspaw,Park,Salix pentandra,"Willow, Laurel Leaf",Salix,pentandra,,37,65,1990-01-01,Parks,No,N/A,1,53.44280505975059,-113.50017498041089,"(53.44280505975059, -113.50017498041089)"
353657,Hollick-Kenyon,Park,Betula pendula,"Birch, Weeping",Betula,pendula,,12,65,2008-06-01,Parks,No,N/A,1,53.62135336212585,-113.41977638479135,"(53.62135336212585, -113.41977638479135)"
261455,River Valley Mayfair,Park,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,18,65,1990-01-01,Parks,No,N/A,1,53.51663703396396,-113.53723911001883,"(53.51663703396396, -113.53723911001883)"
560262,Fraser,Park,Picea pungens,"Spruce, Colorado",Picea,pungens,,10,65,2017-06-01,Parks,No,N/A,1,53.61245060684782,-113.36287147908223,"(53.61245060684782, -113.36287147908223)"
180051,Parkview,Park,Acer negundo,"Maple, Manitoba",Acer,negundo,,34,65,1990-01-01,Parks,No,N/A,1,53.52361610045569,-113.5741878725869,"(53.52361610045569, -113.5741878725869)"
381343,Mistatim Industrial,Park,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,12,65,1990-01-01,Parks,No,N/A,1,53.5920889396834,-113.58628507957559,"(53.5920889396834, -113.58628507957559)"
489578,Laurel,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,Patmore,8,65,2012-06-01,Parks,No,N/A,1,53.449400986339896,-113.38354724587727,"(53.449400986339896, -113.38354724587727)"
470514,River Valley Rundle,Park,Crataegus,Hawthorn,Crataegus,,,14,65,1990-01-01,Parks,No,N/A,1,53.56190966562415,-113.38575597645433,"(53.56190966562415, -113.38575597645433)"
147600,Terra Losa,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,Patmore,28,65,1990-01-01,Parks,No,N/A,1,53.53430178830005,-113.62238058940629,"(53.53430178830005, -113.62238058940629)"
394411,Cumberland,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,Bergeson,9,65,2008-06-01,Parks,No,N/A,1,53.612202526985605,-113.54583790564013,"(53.612202526985605, -113.54583790564013)"
504269,Charlesworth,Park,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,Summit,7,65,2012-06-01,Parks,No,N/A,1,53.429099928868546,-113.41112102720228,"(53.429099928868546, -113.41112102720228)"
535684,River Valley Victoria,Park,Acer x freemanii,"Maple, Freemans",Acer,x,Autumn Blaze,6,65,2016-06-01,Parks,No,N/A,1,53.53656589703694,-113.5198460137874,"(53.53656589703694, -113.5198460137874)"
512304,Terwillegar Towne,Park,Syringa reticulata,"Lilac, Japanese Tree",Syringa,reticulata,,8,65,2015-06-01,Parks,No,N/A,1,53.446688141291645,-113.57195074543569,"(53.446688141291645, -113.57195074543569)"
447182,Hazeldean,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,,64,65,1990-01-01,Parks,No,N/A,1,53.50441250394503,-113.48290628302439,"(53.50441250394503, -113.48290628302439)"
545927,Carlton,Boulevard,Malus x adstringens,Crabapple,Malus,x,Thunderchild,5,65,2015-06-01,Parks,No,N/A,1,53.6231345329037,-113.56067091440285,"(53.6231345329037, -113.56067091440285)"
175848,Glengarry,Park,Pinus contorta latifolia,"Pine, Lodgepole",Pinus,contorta,,20,65,1990-01-01,Parks,No,N/A,1,53.59636633728183,-113.47719668755151,"(53.59636633728183, -113.47719668755151)"
167573,Kildare,Buffer,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,30,65,1990-01-01,Parks,No,N/A,1,53.60217505226228,-113.46714149177038,"(53.60217505226228, -113.46714149177038)"
575492,The Hamptons,Park,Eleagnus angustifolia,Russian Olive,Eleagnus,angustifolia,,7,65,2018-06-01,Parks,No,N/A,1,53.49007638730375,-113.67567122112975,"(53.49007638730375, -113.67567122112975)"
349510,Belgravia,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,30,65,1990-01-01,Parks,No,N/A,1,53.508635446515584,-113.52707751127447,"(53.508635446515584, -113.52707751127447)"
232271,Alberta Avenue,Park,Malus x adstringens,Crabapple,Malus,x,,25,65,1990-01-01,Parks,No,N/A,1,53.57474858999551,-113.48444234269388,"(53.57474858999551, -113.48444234269388)"
260765,Oxford,Buffer,Pinus contorta latifolia,"Pine, Lodgepole",Pinus,contorta,,15,65,1990-01-01,Parks,No,N/A,1,53.62148499698322,-113.5414693035868,"(53.62148499698322, -113.5414693035868)"
563482,Breckenridge Greens,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,Brandon,7,65,2014-06-01,Parks,No,N/A,1,53.52036514630702,-113.68750859143523,"(53.52036514630702, -113.68750859143523)"
361720,Elmwood Park,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,19,65,1990-01-01,Parks,No,N/A,1,53.581715835992085,-113.46559537382274,"(53.581715835992085, -113.46559537382274)"
330413,Strathcona,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,46,65,1990-01-01,Parks,No,N/A,1,53.51900067137161,-113.48131149148438,"(53.51900067137161, -113.48131149148438)"
242045,Dovercourt,Buffer,Tilia,Linden,Tilia,,,51,65,1990-01-01,Parks,No,N/A,1,53.57433783002692,-113.56552745216955,"(53.57433783002692, -113.56552745216955)"
184300,River Valley Walterdale,Park,Picea glauca,"Spruce, White",Picea,glauca,,32,65,1990-01-01,Parks,No,N/A,1,53.52515845843208,-113.49385724928577,"(53.52515845843208, -113.49385724928577)"
590493,Ebbers,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,Summit,8,65,2017-06-01,Parks,No,N/A,1,53.60867122612572,-113.40563117027507,"(53.60867122612572, -113.40563117027507)"
387386,Patricia Heights,Park,Ulmus americana,"Elm, American",Ulmus,americana,,10,65,1990-01-01,Parks,No,N/A,1,53.510693782869886,-113.60432854606593,"(53.510693782869886, -113.60432854606593)"
478699,Strathcona,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,56,65,1990-01-01,Parks,No,N/A,1,53.518339362200244,-113.49119743863768,"(53.518339362200244, -113.49119743863768)"
194610,Wedgewood Heights,Park,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,12,65,1990-01-01,Parks,No,N/A,1,53.4759089428432,-113.6493917239339,"(53.4759089428432, -113.6493917239339)"
146892,Thorncliff,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,Patmore,17,65,1990-01-01,Parks,No,N/A,1,53.51950822032075,-113.61923612170884,"(53.51950822032075, -113.61923612170884)"
178192,Caernarvon,Buffer,Picea glauca,"Spruce, White",Picea,glauca,,15,65,1990-01-01,Parks,No,N/A,1,53.613878656098194,-113.51725438869795,"(53.613878656098194, -113.51725438869795)"
399699,Highlands,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,,74,65,1990-01-01,Parks,No,N/A,1,53.56801200937335,-113.42316027407843,"(53.56801200937335, -113.42316027407843)"
339222,Britannia Youngstown,Buffer,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,Patmore,25,65,1990-01-01,Parks,No,N/A,1,53.551183916384026,-113.6061733086501,"(53.551183916384026, -113.6061733086501)"
350043,Forest Heights,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,,38,65,1990-01-01,Parks,No,N/A,1,53.543184659395116,-113.44467974122657,"(53.543184659395116, -113.44467974122657)"
277797,River Valley Victoria,Park,Picea glauca,"Spruce, White",Picea,glauca,,27,65,1990-01-01,Parks,No,N/A,1,53.5351745858848,-113.52480897813449,"(53.5351745858848, -113.52480897813449)"
511347,Summerside,Park,Populus tremuloides,"Aspen, Trembling",Populus,tremuloides,,17,15,2015-06-01,Parks,No,N/A,1,53.41905749098256,-113.4630878617923,"(53.41905749098256, -113.4630878617923)"
391272,North Glenora,Buffer,Populus tremula,"Aspen, Swedish Columnar",Populus,tremula,Erecta,24,65,1990-01-01,Parks,No,N/A,1,53.55716316864553,-113.55105376276626,"(53.55716316864553, -113.55105376276626)"
436799,Wedgewood Heights,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,30,70,1990-01-01,Parks,No,N/A,1,53.47903079656292,-113.64813815018125,"(53.47903079656292, -113.64813815018125)"
191493,Twin Brooks,Park,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,16,65,1990-01-01,Parks,No,N/A,1,53.440985181242944,-113.5251835013532,"(53.440985181242944, -113.5251835013532)"
363225,Wild Rose,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,25,65,1990-01-01,Parks,No,N/A,1,53.47168284044001,-113.38922776244954,"(53.47168284044001, -113.38922776244954)"
188713,Ozerna,Buffer,Acer ginnala,"Maple, Amur",Acer,ginnala,,10,65,1990-01-01,Parks,No,N/A,1,53.61599510667346,-113.444865784559,"(53.61599510667346, -113.444865784559)"
145452,McCauley,Park,Populus x,"Poplar, Hybrid",Populus,x,,38,65,1990-01-01,Parks,No,N/A,1,53.55849369629074,-113.48006097581366,"(53.55849369629074, -113.48006097581366)"
444540,River Valley Rundle,Park,Ulmus americana,"Elm, American",Ulmus,americana,,23,65,1990-01-01,Parks,No,N/A,1,53.56486169763725,-113.38364814962489,"(53.56486169763725, -113.38364814962489)"
568163,Dovercourt,Park,Eleagnus angustifolia,Russian Olive,Eleagnus,angustifolia,,22,65,2014-06-01,Parks,No,N/A,1,53.5748221550212,-113.56041698535142,"(53.5748221550212, -113.56041698535142)"
163693,Bisset,Park,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,29,65,1990-01-01,Parks,No,N/A,1,53.4612430095837,-113.39870482728959,"(53.4612430095837, -113.39870482728959)"
503717,Eaux Claires,Park,Picea pungens,"Spruce, Colorado",Picea,pungens,,7,65,2013-06-01,Parks,No,N/A,1,53.62192628657438,-113.48633753980113,"(53.62192628657438, -113.48633753980113)"
548767,Mistatim Industrial,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,Patmore,8,65,2015-06-01,Parks,No,N/A,1,53.605741549523955,-113.59323693207239,"(53.605741549523955, -113.59323693207239)"
242947,Dovercourt,Park,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,15,65,1990-01-01,Parks,No,N/A,1,53.58018788452409,-113.55688872516376,"(53.58018788452409, -113.55688872516376)"
401242,Mill Woods Park,Park,Populus x,"Poplar, Hybrid",Populus,x,,29,65,1990-01-01,Parks,No,N/A,1,53.455611596508334,-113.43562232397556,"(53.455611596508334, -113.43562232397556)"
340552,Britannia Youngstown,Park,Populus x,"Poplar, Hybrid",Populus,x,,17,65,1990-01-01,Parks,No,N/A,1,53.54550159742095,-113.60482489939862,"(53.54550159742095, -113.60482489939862)"
255482,Bonnie Doon,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,48,65,1990-01-01,Parks,No,N/A,1,53.51910402288357,-113.46842456634624,"(53.51910402288357, -113.46842456634624)"
384109,Capilano,Park,Malus x adstringens,Crabapple,Malus,x,,20,65,1990-01-01,Parks,No,N/A,1,53.5558051584202,-113.43014248538503,"(53.5558051584202, -113.43014248538503)"
259712,Strathearn,Boulevard,Fraxinus pennsylvanica,"Ash, Green",Fraxinus,pennsylvanica,,38,65,1990-01-01,Parks,No,N/A,1,53.52936905073461,-113.4615340228122,"(53.52936905073461, -113.4615340228122)"
173783,Kilkenny,Park,Populus,Poplar,Populus,,,15,65,1990-01-01,Parks,No,N/A,1,53.61120309600912,-113.46290542810684,"(53.61120309600912, -113.46290542810684)"
565602,Ambleside,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,Brandon,7,65,2016-06-01,Parks,No,N/A,1,53.431922928701816,-113.58864878904751,"(53.431922928701816, -113.58864878904751)"
239135,Steinhauer,Buffer,Pinus contorta latifolia,"Pine, Lodgepole",Pinus,contorta,,18,65,1990-01-01,Parks,No,N/A,1,53.467604185161335,-113.5023663844532,"(53.467604185161335, -113.5023663844532)"
417988,Dovercourt,Boulevard,Fraxinus nigra,"Ash, Black",Fraxinus,nigra,,37,65,1990-01-01,Parks,No,N/A,1,53.57920479307553,-113.56234758297089,"(53.57920479307553, -113.56234758297089)"
230896,Queen Mary Park,Park,Picea glauca,"Spruce, White",Picea,glauca,,43,65,1990-01-01,Parks,No,N/A,1,53.55204894698877,-113.52755332032346,"(53.55204894698877, -113.52755332032346)"
279402,Ozerna,Buffer,Acer ginnala,"Maple, Amur",Acer,ginnala,,15,65,1990-01-01,Parks,No,N/A,1,53.615999731509,-113.44383447377639,"(53.615999731509, -113.44383447377639)"
167347,Wild Rose,Buffer,Picea pungens,"Spruce, Colorado",Picea,pungens,Blue,8,65,1990-01-01,Parks,No,N/A,1,53.47291913238279,-113.38928072264135,"(53.47291913238279, -113.38928072264135)"
440030,Windermere,Park,Acer ginnala,"Maple, Amur",Acer,ginnala,,10,65,2010-06-01,Parks,No,N/A,1,53.443747646589095,-113.61077680274671,"(53.443747646589095, -113.61077680274671)"
199154,South Edmonton Common,Boulevard,Prunus virginiana,Chokecherry,Prunus,virginiana,Schubert,14,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.45149949877606,-113.48140106065357,"(53.45149949877606, -113.48140106065357)"
397970,Clareview Town Centre,Boulevard,Ulmus americana,"Elm, American",Ulmus,americana,,16,65,1990-01-01,Parks,No,N/A,1,53.60280384320703,-113.39682472544725,"(53.60280384320703, -113.39682472544725)"
